Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
USL1,01/08/2026,03:00,San Antonio FC,Indy Eleven,3,1
USL1,02/05/2026,23:00,Loudoun United FC,Oakland Roots SC,2,2
USL1,02/08/2026,01:00,Lexington SC,Monterey Bay FC,3,2
USL1,02/08/2026,01:00,Loudoun United FC,Hartford Athletic,2,0
USL1,02/08/2026,01:30,Charleston Battery,Brooklyn,5,0
USL1,02/08/2026,02:00,Tampa Bay Rowdies,Louisville City FC,5,4
USL1,02/08/2026,02:28,Miami FC,Detroit City FC,2,2
USL1,02/08/2026,03:30,New Mexico United,Colorado Springs Switchbacks FC,1,0
USL1,02/08/2026,04:00,Oakland Roots SC,Pittsburgh Riverhounds SC,0,1
USL1,02/08/2026,04:00,Orange County SC,El Paso Locomotive FC,2,0
USL1,02/08/2026,04:30,Las Vegas Lights FC,Phoenix Rising FC,1,1
USL1,02/08/2026,05:00,Sacramento Republic FC,Sporting JAX,5,0
USL1,03/05/2026,00:00,Detroit City FC,Louisville City FC,2,1
USL1,03/05/2026,01:00,Charleston Battery,Sporting JAX,4,0
USL1,03/05/2026,01:00,Miami FC,Brooklyn,3,2
USL1,03/05/2026,01:00,Pittsburgh Riverhounds SC,Phoenix Rising FC,0,1
USL1,03/05/2026,01:30,Rhode Island FC,Birmingham Legion FC,1,3
USL1,03/05/2026,01:30,Tampa Bay Rowdies,Indy Eleven,1,0
USL1,03/05/2026,02:30,San Antonio FC,Colorado Springs Switchbacks FC,3,3
USL1,03/05/2026,04:00,Sacramento Republic FC,Orange County SC,3,2
USL1,03/05/2026,04:30,Las Vegas Lights FC,Lexington SC,2,1
USL1,03/07/2026,02:00,Birmingham Legion FC,Detroit City FC,1,2
USL1,03/08/2026,01:00,Birmingham Legion FC,Rhode Island FC,1,0
USL1,03/09/2026,01:00,Charleston Battery,Hartford Athletic,1,2
USL1,04/04/2026,22:00,Louisville City FC,Charleston Battery,0,2
USL1,04/04/2026,22:00,Miami FC,Hartford Athletic,0,0
USL1,04/04/2026,22:00,Rhode Island FC,Detroit City FC,0,0
USL1,04/04/2026,23:00,Colorado Springs Switchbacks FC,Lexington SC,1,1
USL1,04/04/2026,23:00,Loudoun United FC,Birmingham Legion FC,2,2
USL1,04/05/2026,01:00,Monterey Bay FC,FC Tulsa,1,2
USL1,04/06/2026,02:00,Birmingham Legion FC,Louisville City FC,1,1
USL1,04/07/2026,01:30,Loudoun United FC,Sporting JAX,2,2
USL1,04/07/2026,22:00,Indy Eleven,Charleston Battery,2,0
USL1,05/04/2026,01:00,Indy Eleven,Pittsburgh Riverhounds SC,1,1
USL1,05/04/2026,01:30,Sporting JAX,Tampa Bay Rowdies,0,1
USL1,05/04/2026,03:00,El Paso Locomotive FC,Las Vegas Lights FC,3,2
USL1,05/04/2026,04:00,Monterey Bay FC,San Antonio FC,0,0
USL1,05/04/2026,04:00,Orange County SC,New Mexico United,0,1
USL1,05/04/2026,04:00,Sacramento Republic FC,Phoenix Rising FC,2,0
USL1,05/07/2026,00:06,Tampa Bay Rowdies,Lexington SC,1,4
USL1,05/07/2026,01:30,Rhode Island FC,Orange County SC,1,1
USL1,05/07/2026,02:00,Louisville City FC,Hartford Athletic,1,0
USL1,05/07/2026,02:00,Pittsburgh Riverhounds SC,Brooklyn,0,2
USL1,05/07/2026,02:30,FC Tulsa,Sacramento Republic FC,0,0
USL1,05/07/2026,03:06,Colorado Springs Switchbacks FC,Phoenix Rising FC,3,1
USL1,05/07/2026,03:06,San Antonio FC,Monterey Bay FC,0,0
USL1,05/07/2026,03:38,New Mexico United,Oakland Roots SC,2,1
USL1,05/07/2026,04:37,Las Vegas Lights FC,El Paso Locomotive FC,1,2
USL1,05/09/2026,01:00,Loudoun United FC,Colorado Springs Switchbacks FC,4,5
USL1,06/07/2026,01:00,Miami FC,Birmingham Legion FC,1,1
USL1,06/08/2026,02:30,FC Tulsa,Sacramento Republic FC,1,0
USL1,06/08/2026,03:00,El Paso Locomotive FC,Monterey Bay FC,1,0
USL1,06/08/2026,04:30,Las Vegas Lights FC,Oakland Roots SC,0,0
USL1,06/09/2026,01:00,Detroit City FC,Hartford Athletic,1,1
USL1,06/09/2026,01:00,Indy Eleven,Birmingham Legion FC,2,2
USL1,06/09/2026,01:00,Sporting JAX,Lexington SC,3,2
USL1,06/09/2026,01:30,Rhode Island FC,Louisville City FC,1,1
USL1,06/09/2026,01:30,Tampa Bay Rowdies,Brooklyn,2,0
USL1,06/09/2026,02:30,San Antonio FC,FC Tulsa,0,0
USL1,06/09/2026,03:00,Orange County SC,Sacramento Republic FC,1,1
USL1,06/09/2026,04:00,Monterey Bay FC,Phoenix Rising FC,1,1
USL1,06/09/2026,04:30,Las Vegas Lights FC,New Mexico United,1,2
USL1,06/09/2026,16:45,Miami FC,Pittsburgh Riverhounds SC,2,2
USL1,07/03/2026,01:30,Lexington SC,Louisville City FC,1,2
USL1,07/05/2026,03:07,New Mexico United,El Paso Locomotive FC,2,2
USL1,08/03/2026,00:00,Charleston Battery,Pittsburgh Riverhounds SC,2,1
USL1,08/03/2026,01:30,Sporting JAX,Hartford Athletic,0,3
USL1,08/03/2026,02:30,San Antonio FC,Phoenix Rising FC,2,1
USL1,08/03/2026,03:00,El Paso Locomotive FC,Colorado Springs Switchbacks FC,2,2
USL1,08/03/2026,03:30,Birmingham Legion FC,Tampa Bay Rowdies,0,1
USL1,08/03/2026,04:00,Monterey Bay FC,Oakland Roots SC,0,1
USL1,08/03/2026,04:00,Orange County SC,Las Vegas Lights FC,1,1
USL1,08/03/2026,04:00,Sacramento Republic FC,FC Tulsa,2,0
USL1,08/03/2026,20:30,Brooklyn,Indy Eleven,1,0
USL1,08/05/2026,02:00,Birmingham Legion FC,Miami FC,0,0
USL1,09/04/2026,04:00,Orange County SC,San Antonio FC,2,0
USL1,09/05/2026,01:30,Lexington SC,Monterey Bay FC,3,1
USL1,09/05/2026,03:00,Colorado Springs Switchbacks FC,Orange County SC,2,2
USL1,09/07/2026,01:00,Hartford Athletic,Orange County SC,2,2
USL1,09/07/2026,04:30,Sacramento Republic FC,Rhode Island FC,2,1
USL1,09/08/2026,01:00,Brooklyn,Birmingham Legion FC,0,0
USL1,09/08/2026,01:00,Lexington SC,Phoenix Rising FC,1,0
USL1,09/08/2026,01:00,Loudoun United FC,Charleston Battery,0,1
USL1,09/08/2026,01:00,Miami FC,Las Vegas Lights FC,0,1
USL1,09/08/2026,01:00,Pittsburgh Riverhounds SC,Sacramento Republic FC,0,0
USL1,09/08/2026,01:30,Rhode Island FC,Colorado Springs Switchbacks FC,2,0
USL1,09/08/2026,02:00,Louisville City FC,San Antonio FC,1,1
USL1,09/08/2026,02:30,FC Tulsa,Detroit City FC,0,1
USL1,09/08/2026,03:00,El Paso Locomotive FC,Oakland Roots SC,1,0
USL1,09/08/2026,04:00,Monterey Bay FC,New Mexico United,2,5
USL1,09/08/2026,04:00,Orange County SC,Tampa Bay Rowdies,0,3
USL1,09/08/2026,23:00,Indy Eleven,Hartford Athletic,1,1
USL1,10/05/2026,01:00,Brooklyn,Loudoun United FC,0,1
USL1,10/05/2026,01:00,Hartford Athletic,Detroit City FC,2,1
USL1,10/05/2026,01:00,Indy Eleven,Sporting JAX,2,1
USL1,10/05/2026,01:00,Louisville City FC,Pittsburgh Riverhounds SC,0,2
USL1,10/05/2026,01:30,Rhode Island FC,Tampa Bay Rowdies,1,1
USL1,10/05/2026,03:00,New Mexico United,Las Vegas Lights FC,3,1
USL1,10/05/2026,04:00,Oakland Roots SC,El Paso Locomotive FC,2,1
USL1,10/05/2026,04:00,Phoenix Rising FC,San Antonio FC,1,1
USL1,11/03/2026,17:00,Birmingham Legion FC,Hartford Athletic,0,0
USL1,11/04/2026,00:30,Loudoun United FC,Louisville City FC,3,3
USL1,11/04/2026,22:00,Detroit City FC,Sporting JAX,1,0
USL1,11/06/2026,02:30,Detroit City FC,El Paso Locomotive FC,1,1
USL1,11/06/2026,02:30,Tampa Bay Rowdies,Charleston Battery,2,2
USL1,11/06/2026,04:00,Monterey Bay FC,Sporting JAX,2,1
USL1,11/06/2026,04:30,Phoenix Rising FC,Louisville City FC,0,2
