Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
PAR1,01/02/2026,00:15,Sportivo Ameliano,Sportivo San Lorenzo,1,0
PAR1,01/02/2026,22:00,Olimpia,Sportivo Trinidense,3,2
PAR1,01/03/2026,00:30,2 de Mayo,Sportivo Trinidense,1,0
PAR1,01/03/2026,22:30,Nacional,Guarani,1,1
PAR1,01/04/2026,01:30,Sportivo San Lorenzo,Sportivo Ameliano,1,2
PAR1,01/04/2026,01:30,Luqueno,Cerro Porteno,2,3
PAR1,01/04/2026,23:30,Rubio Nu,Guarani,0,2
PAR1,01/05/2026,22:45,Sportivo Trinidense,2 de Mayo,1,2
PAR1,01/08/2026,21:00,Sportivo Ameliano,2 de Mayo,1,1
PAR1,01/08/2026,23:30,Cerro Porteno,Luqueno,3,0
PAR1,01/09/2026,21:00,Rubio Nu,Sportivo San Lorenzo,3,1
PAR1,01/09/2026,23:30,2 de Mayo,Luqueno,2,2
PAR1,02/02/2026,00:15,Guarani,Rubio Nu,4,0
PAR1,02/02/2026,22:00,Recoleta,Libertad,2,1
PAR1,02/03/2026,00:30,Cerro Porteno,Recoleta,2,0
PAR1,02/03/2026,22:30,Luqueno,Rubio Nu,0,1
PAR1,02/04/2026,01:30,Sportivo Trinidense,Olimpia,2,1
PAR1,02/05/2026,01:00,Libertad,Sportivo San Lorenzo,5,0
PAR1,02/08/2026,21:00,Olimpia,Rubio Nu,5,0
PAR1,02/08/2026,23:30,Guarani,Libertad,2,1
PAR1,02/09/2026,21:00,Sportivo Ameliano,Sportivo Trinidense,0,3
PAR1,02/09/2026,21:00,Nacional,Libertad,3,0
PAR1,02/09/2026,23:30,Olimpia,Guarani,1,1
PAR1,03/02/2026,00:15,Cerro Porteno,Luqueno,2,0
PAR1,03/03/2026,00:30,Sportivo San Lorenzo,Libertad,0,7
PAR1,03/05/2026,01:00,Rubio Nu,Luqueno,0,0
PAR1,03/05/2026,14:30,Olimpia,Sportivo Ameliano,1,1
PAR1,03/05/2026,14:30,Recoleta,Cerro Porteno,2,1
PAR1,03/08/2026,21:00,Sportivo Trinidense,Sportivo San Lorenzo,3,0
PAR1,03/08/2026,23:30,Recoleta,Nacional,3,2
PAR1,03/09/2026,23:30,Recoleta,Cerro Porteno,1,3
PAR1,04/04/2026,23:30,Olimpia,Nacional,3,0
PAR1,04/05/2026,01:00,Guarani,Nacional,0,1
PAR1,05/04/2026,01:30,Cerro Porteno,2 de Mayo,3,0
PAR1,05/04/2026,01:30,Recoleta,Sportivo San Lorenzo,4,2
PAR1,05/04/2026,23:30,Sportivo Ameliano,Luqueno,2,2
PAR1,05/09/2026,23:30,Sportivo San Lorenzo,2 de Mayo,1,2
PAR1,06/02/2026,22:30,Sportivo San Lorenzo,Recoleta,0,3
PAR1,06/04/2026,01:30,Guarani,Libertad,1,0
PAR1,06/09/2026,15:00,Sportivo Trinidense,Olimpia,1,2
PAR1,06/09/2026,21:00,Libertad,Rubio Nu,4,2
PAR1,06/09/2026,23:30,Luqueno,Sportivo Ameliano,1,2
PAR1,07/02/2026,00:30,Luqueno,Sportivo Ameliano,0,1
PAR1,07/02/2026,22:30,Rubio Nu,Sportivo Trinidense,0,1
PAR1,07/03/2026,22:30,Guarani,Cerro Porteno,0,2
PAR1,07/04/2026,01:00,Sportivo Trinidense,Rubio Nu,4,0
PAR1,07/08/2026,23:30,Rubio Nu,Recoleta,1,3
PAR1,07/09/2026,21:00,Guarani,Recoleta,2,0
PAR1,07/09/2026,23:30,Cerro Porteno,Nacional,1,0
PAR1,08/02/2026,00:30,2 de Mayo,Cerro Porteno,0,0
PAR1,08/02/2026,22:30,Libertad,Guarani,3,3
PAR1,08/03/2026,00:30,Libertad,Luqueno,1,0
PAR1,08/03/2026,22:30,Olimpia,Sportivo San Lorenzo,1,1
PAR1,08/08/2026,21:00,Sportivo Ameliano,Cerro Porteno,1,0
PAR1,08/08/2026,23:30,2 de Mayo,Olimpia,1,0
PAR1,09/02/2026,00:30,Nacional,Olimpia,1,2
PAR1,09/03/2026,00:30,Rubio Nu,2 de Mayo,0,1
PAR1,09/03/2026,22:30,Sportivo Trinidense,Nacional,1,1
