Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
SP2,04/09/2026,20:30,Las Palmas,Leganes,0,0
SP2,05/09/2026,14:00,Real Sociedad B,Tenerife,1,1
SP2,05/09/2026,16:15,Sporting Gijon,Girona,0,2
SP2,05/09/2026,18:30,AD Ceuta FC,Celta Fortuna,0,2
SP2,05/09/2026,18:30,Real Valladolid,FC Andorra,1,0
SP2,05/09/2026,21:00,Eldense,Mallorca,0,0
SP2,06/09/2026,14:00,Eibar,Granada,3,0
SP2,06/09/2026,16:15,Real Oviedo,Burgos CF,0,0
SP2,06/09/2026,18:30,Castellon,Albacete,2,0
SP2,06/09/2026,21:00,Almeria,Cadiz,3,2
SP2,07/09/2026,20:30,Sabadell,Cordoba,3,2
SP2,11/09/2026,20:30,Burgos CF,AD Ceuta FC,3,1
SP2,12/09/2026,14:00,FC Andorra,Real Sociedad B,1,3
SP2,12/09/2026,16:15,Cadiz,Las Palmas,0,1
SP2,12/09/2026,18:30,Girona,Castellon,1,2
SP2,12/09/2026,18:30,Granada,Albacete,1,1
SP2,12/09/2026,21:00,Cordoba,Almeria,0,2
SP2,13/09/2026,14:00,Sporting Gijon,Eldense,0,1
SP2,13/09/2026,16:15,Real Valladolid,Real Oviedo,0,3
SP2,13/09/2026,18:30,Mallorca,Sabadell,2,0
SP2,13/09/2026,21:00,Tenerife,Leganes,2,0
SP2,14/08/2026,20:30,Real Sociedad B,Castellon,0,1
SP2,14/09/2026,20:30,Celta Fortuna,Eibar,0,4
SP2,15/08/2026,17:00,FC Andorra,AD Ceuta FC,5,1
SP2,15/08/2026,19:00,Cadiz,Celta Fortuna,0,0
SP2,15/08/2026,19:00,Real Oviedo,Granada,0,0
SP2,15/08/2026,21:30,Mallorca,Real Valladolid,2,0
SP2,16/08/2026,17:00,Eibar,Tenerife,1,3
SP2,16/08/2026,19:00,Burgos CF,Cordoba,3,2
SP2,16/08/2026,19:00,Girona,Leganes,1,1
SP2,16/08/2026,21:30,Las Palmas,Albacete,2,1
SP2,17/08/2026,19:00,Sporting Gijon,Sabadell,0,0
SP2,17/08/2026,21:30,Almeria,Eldense,3,0
SP2,18/09/2026,20:30,Albacete,Cordoba,1,2
SP2,19/09/2026,14:00,Real Sociedad B,Mallorca,0,1
SP2,19/09/2026,16:15,FC Andorra,Sporting Gijon,1,3
SP2,19/09/2026,18:30,Castellon,Tenerife,5,0
SP2,19/09/2026,18:30,Eldense,Eibar,1,2
SP2,19/09/2026,21:00,Cadiz,Girona,1,2
SP2,20/09/2026,14:00,Sabadell,Real Oviedo,3,1
SP2,20/09/2026,16:15,AD Ceuta FC,Real Valladolid,1,1
SP2,20/09/2026,18:30,Almeria,Celta Fortuna,2,0
SP2,20/09/2026,18:30,Las Palmas,Burgos CF,1,2
SP2,20/09/2026,21:00,Leganes,Granada,3,2
SP2,21/08/2026,21:00,Cordoba,Girona,2,1
SP2,22/08/2026,17:00,Real Oviedo,Leganes,0,1
SP2,22/08/2026,19:00,AD Ceuta FC,Las Palmas,0,2
SP2,22/08/2026,19:00,Albacete,Real Sociedad B,1,2
SP2,22/08/2026,21:30,Eldense,Cadiz,2,2
SP2,23/08/2026,17:00,Eibar,Real Valladolid,1,0
SP2,23/08/2026,19:00,Castellon,Sabadell,0,0
SP2,23/08/2026,19:00,Sporting Gijon,Burgos CF,1,0
SP2,23/08/2026,21:30,Tenerife,Almeria,1,0
SP2,24/08/2026,19:00,Celta Fortuna,FC Andorra,4,2
SP2,24/08/2026,21:30,Granada,Mallorca,2,0
SP2,28/08/2026,21:00,Tenerife,Sporting Gijon,0,1
SP2,29/08/2026,17:00,Sabadell,Almeria,1,0
SP2,29/08/2026,19:00,Albacete,Real Oviedo,0,1
SP2,29/08/2026,19:00,Leganes,Eldense,1,0
SP2,29/08/2026,21:30,Girona,Las Palmas,5,2
SP2,30/08/2026,17:00,FC Andorra,Eibar,0,1
SP2,30/08/2026,19:00,Cadiz,Real Valladolid,1,1
SP2,30/08/2026,19:00,Mallorca,AD Ceuta FC,3,0
SP2,30/08/2026,21:30,Cordoba,Granada,1,3
SP2,31/08/2026,19:00,Burgos CF,Real Sociedad B,2,2
SP2,31/08/2026,21:30,Celta Fortuna,Castellon,1,2
