Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
ARGBM,01/06/2026,00:00,San Martin Burzaco,Arsenal Sarandi,2,0
ARGBM,01/06/2026,20:30,Argentino de Quilmes,Ituzaingo,2,0
ARGBM,01/08/2026,01:00,Excursionistas,Deportivo Armenio,2,1
ARGBM,01/08/2026,20:00,Argentino de Merlo,Laferrere,1,3
ARGBM,01/08/2026,20:00,CA Talleres Remedios de Escalada,Ituzaingo,0,0
ARGBM,01/08/2026,20:00,CD UAI Urquiza,Argentino de Quilmes,0,0
ARGBM,01/08/2026,20:00,CS Deportivo Liniers,Comunicaciones,0,0
ARGBM,01/08/2026,20:00,Real Pilar,CA Defensores Unidos,2,1
ARGBM,01/08/2026,20:00,Sportivo Italiano,CASD Camioneros,1,1
ARGBM,01/08/2026,20:00,Villa Dalmine,Flandria,2,1
ARGBM,01/09/2026,00:00,Comunicaciones,Deportivo Merlo,1,0
ARGBM,02/05/2026,20:30,CASD Camioneros,Flandria,0,0
ARGBM,02/05/2026,20:30,CD UAI Urquiza,Arsenal Sarandi,0,1
ARGBM,02/05/2026,20:30,Dock Sud,CA Defensores Unidos,2,0
ARGBM,02/05/2026,20:30,Real Pilar,Argentino de Merlo,1,1
ARGBM,02/05/2026,20:30,Sportivo Italiano,Deportivo Armenio,1,0
ARGBM,02/05/2026,20:30,Villa Dalmine,Excursionistas,1,0
ARGBM,02/05/2026,20:30,Villa San Carlos,Laferrere,0,2
ARGBM,02/05/2026,23:00,San Martin Burzaco,Brown de Adrogue,0,0
ARGBM,02/08/2026,20:00,San Martin Burzaco,Deportivo Merlo,1,1
ARGBM,02/08/2026,20:00,Villa San Carlos,Dock Sud,1,1
ARGBM,03/03/2026,21:00,Laferrere,Brown de Adrogue,0,1
ARGBM,03/03/2026,21:00,Villa San Carlos,Sportivo Italiano,0,1
ARGBM,03/04/2026,20:00,Brown de Adrogue,Villa Dalmine,1,4
ARGBM,03/05/2026,01:00,Deportivo Merlo,Argentino de Quilmes,1,0
ARGBM,03/05/2026,20:30,CS Deportivo Liniers,CA Talleres Remedios de Escalada,0,1
ARGBM,03/06/2026,00:00,Deportivo Merlo,Laferrere,2,1
ARGBM,04/03/2026,00:30,Argentino de Merlo,Flandria,2,0
ARGBM,04/03/2026,00:30,CA Talleres Remedios de Escalada,Deportivo Armenio,2,1
ARGBM,04/03/2026,00:30,San Martin Burzaco,Ituzaingo,3,0
ARGBM,04/03/2026,21:00,Arsenal Sarandi,Argentino de Quilmes,0,1
ARGBM,04/03/2026,21:00,CD UAI Urquiza,Dock Sud,0,0
ARGBM,04/03/2026,21:00,CS Deportivo Liniers,CASD Camioneros,0,2
