Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
BRASB,01/04/2026,00:00,Fortaleza,Cuiaba,0,0
BRASB,01/04/2026,23:00,America MG,Botafogo SP,1,2
BRASB,01/06/2026,01:30,Cuiaba,CRB,2,0
BRASB,01/07/2026,01:00,Botafogo SP,CRB,0,1
BRASB,01/09/2026,00:30,Fortaleza,Operario Ferroviario,1,1
BRASB,02/04/2026,00:00,Londrina EC,Goias,2,2
BRASB,02/04/2026,00:00,Atletico GO,Nautico,1,2
BRASB,02/04/2026,00:00,Sport Recife,Vila Nova,1,1
BRASB,02/04/2026,02:00,Ponte Preta,Ceara,1,1
BRASB,02/04/2026,02:30,Criciuma,Athletic Club,1,1
BRASB,02/04/2026,02:30,CRB,Avai FC,0,1
BRASB,02/05/2026,21:00,Botafogo SP,Nautico,1,1
BRASB,02/05/2026,23:30,Cuiaba,Criciuma,1,1
BRASB,02/06/2026,00:00,Ponte Preta,Botafogo SP,0,0
BRASB,02/09/2026,00:30,Londrina EC,Juventude,0,0
BRASB,03/04/2026,00:00,Sao Bernardo,Operario Ferroviario,1,2
BRASB,03/05/2026,01:30,Fortaleza,Goias,4,1
BRASB,03/05/2026,21:00,Sao Bernardo,Ponte Preta,3,0
BRASB,03/05/2026,21:00,Operario Ferroviario,Londrina EC,3,0
BRASB,03/05/2026,23:00,Sport Recife,Ceara,2,0
BRASB,03/05/2026,23:30,Atletico GO,Juventude,0,0
BRASB,03/07/2026,01:00,Cuiaba,America MG,1,0
BRASB,03/07/2026,02:00,Fortaleza,Ponte Preta,2,0
BRASB,04/04/2026,21:00,Fortaleza,Juventude,2,1
BRASB,04/04/2026,23:00,Nautico,Ponte Preta,1,0
BRASB,04/04/2026,23:00,Cuiaba,Ceara,0,2
BRASB,04/05/2026,01:30,America MG,CRB,1,2
BRASB,04/05/2026,01:30,Avai FC,Novorizontino,3,3
BRASB,04/07/2026,21:00,Novorizontino,Atletico GO,3,0
BRASB,04/07/2026,21:00,Londrina EC,CRB,5,0
BRASB,04/07/2026,21:00,Criciuma,Sport Recife,1,0
BRASB,04/09/2026,01:00,Nautico,Botafogo SP,1,0
BRASB,05/04/2026,01:00,Vila Nova,Atletico GO,2,1
BRASB,05/04/2026,01:30,Londrina EC,Sport Recife,1,2
BRASB,05/04/2026,21:00,Avai FC,Operario Ferroviario,0,0
BRASB,05/04/2026,23:00,Novorizontino,CRB,1,1
BRASB,05/05/2026,00:00,Vila Nova,Athletic Club,1,1
BRASB,05/07/2026,01:00,Goias,Ceara,2,0
BRASB,05/09/2026,00:30,Criciuma,Cuiaba,2,0
BRASB,05/09/2026,01:30,Athletic Club,Vila Nova,5,0
BRASB,05/09/2026,02:30,CRB,America MG,3,1
BRASB,05/09/2026,21:00,Novorizontino,Avai FC,3,1
BRASB,05/09/2026,21:00,Goias,Fortaleza,0,1
BRASB,05/09/2026,23:00,Juventude,Atletico GO,2,2
BRASB,05/09/2026,23:30,Ceara,Sport Recife,2,1
BRASB,06/04/2026,01:00,Athletic Club,America MG,1,1
BRASB,06/04/2026,01:30,Botafogo SP,Sao Bernardo,1,2
BRASB,06/06/2026,01:00,Operario Ferroviario,Juventude,2,1
BRASB,06/06/2026,16:00,Criciuma,Londrina EC,1,0
BRASB,06/07/2026,01:30,Nautico,Juventude,0,0
BRASB,06/09/2026,16:00,Londrina EC,Operario Ferroviario,1,2
BRASB,06/09/2026,23:30,Ponte Preta,Sao Bernardo,0,2
BRASB,07/04/2026,02:00,Goias,Criciuma,1,0
BRASB,07/06/2026,21:00,CRB,Sao Bernardo,2,3
BRASB,07/07/2026,00:00,Botafogo SP,Avai FC,3,1
BRASB,07/07/2026,00:00,Vila Nova,Sao Bernardo,2,1
BRASB,08/07/2026,01:00,Athletic Club,Operario Ferroviario,0,1
BRASB,08/08/2026,00:30,Operario Ferroviario,Sao Bernardo,1,3
BRASB,08/08/2026,01:30,Ceara,Ponte Preta,2,0
BRASB,08/08/2026,21:00,Vila Nova,Sport Recife,0,1
BRASB,08/08/2026,23:30,Botafogo SP,America MG,2,1
BRASB,09/05/2026,21:00,Goias,Vila Nova,1,0
BRASB,09/05/2026,23:00,Athletic Club,Cuiaba,0,0
BRASB,09/05/2026,23:30,Ponte Preta,Sport Recife,1,3
BRASB,09/06/2026,01:00,America MG,Atletico GO,1,2
BRASB,09/06/2026,01:00,Vila Nova,Botafogo SP,1,0
BRASB,09/07/2026,01:00,Ponte Preta,Criciuma,1,2
BRASB,09/08/2026,16:00,Athletic Club,Criciuma,2,0
BRASB,09/08/2026,21:00,Novorizontino,Juventude,0,1
BRASB,09/08/2026,21:00,Nautico,Atletico GO,1,1
BRASB,09/08/2026,23:00,Cuiaba,Fortaleza,1,1
BRASB,09/09/2026,01:30,Cuiaba,Athletic Club,3,0
BRASB,09/09/2026,02:00,Criciuma,Juventude,0,2
BRASB,10/05/2026,00:00,Ceara,Atletico GO,0,1
BRASB,10/05/2026,01:30,CRB,Operario Ferroviario,3,0
BRASB,10/05/2026,02:15,Juventude,Criciuma,0,0
BRASB,10/05/2026,21:00,Nautico,America MG,4,0
BRASB,10/05/2026,23:30,Avai FC,Fortaleza,0,0
BRASB,10/06/2026,00:00,Ponte Preta,Cuiaba,1,2
BRASB,10/06/2026,00:00,Nautico,Fortaleza,0,1
BRASB,10/09/2026,00:30,Botafogo SP,Novorizontino,1,3
BRASB,10/09/2026,00:30,Fortaleza,Avai FC,1,0
BRASB,10/09/2026,01:30,America MG,Nautico,2,1
BRASB,10/09/2026,01:30,Operario Ferroviario,CRB,3,0
BRASB,10/09/2026,02:30,Atletico GO,Ceara,2,1
BRASB,11/04/2026,01:30,Criciuma,Botafogo SP,1,0
BRASB,11/04/2026,21:00,Juventude,Goias,2,0
BRASB,11/04/2026,23:00,Ponte Preta,Vila Nova,0,1
BRASB,11/04/2026,23:00,Sport Recife,Avai FC,2,2
BRASB,11/05/2026,00:30,Novorizontino,Botafogo SP,1,0
BRASB,11/06/2026,01:00,Ceara,Avai FC,2,1
BRASB,11/06/2026,01:00,Goias,Novorizontino,0,4
BRASB,11/06/2026,02:00,Sport Recife,Athletic Club,1,1
BRASB,11/07/2026,00:00,Juventude,Vila Nova,1,0
BRASB,11/07/2026,01:00,Sport Recife,Botafogo SP,3,3
BRASB,11/08/2026,00:30,Goias,Londrina EC,1,0
BRASB,11/09/2026,00:30,Vila Nova,Goias,2,0
BRASB,11/09/2026,02:00,Sao Bernardo,Londrina EC,1,2
BRASB,11/09/2026,02:30,Sport Recife,Ponte Preta,2,0
BRASB,12/04/2026,01:30,Ceara,Nautico,1,0
BRASB,12/04/2026,23:00,Sao Bernardo,Fortaleza,0,1
BRASB,12/04/2026,23:00,America MG,Novorizontino,0,3
BRASB,12/04/2026,23:00,Operario Ferroviario,Cuiaba,0,0
BRASB,12/07/2026,16:00,Operario Ferroviario,Novorizontino,2,1
BRASB,12/07/2026,21:00,Sao Bernardo,Cuiaba,2,2
BRASB,12/07/2026,21:00,Avai FC,Nautico,2,0
BRASB,12/07/2026,23:00,Atletico GO,Fortaleza,1,0
BRASB,12/08/2026,00:30,Avai FC,CRB,0,1
BRASB,13/04/2026,01:00,CRB,Athletic Club,2,3
BRASB,13/04/2026,01:30,Atletico GO,Londrina EC,2,1
BRASB,13/05/2026,00:30,Londrina EC,Sao Bernardo,1,3
BRASB,13/06/2026,00:00,Atletico GO,CRB,3,3
BRASB,13/07/2026,00:00,CRB,Goias,2,2
BRASB,13/09/2026,21:00,Atletico GO,Criciuma,4,0
BRASB,13/09/2026,23:00,Juventude,Athletic Club,0,2
BRASB,13/09/2026,23:30,Novorizontino,Cuiaba,1,1
BRASB,13/09/2026,23:30,Fortaleza,Ceara,1,1
BRASB,14/06/2026,16:00,Sao Bernardo,Sport Recife,0,0
BRASB,14/06/2026,16:00,Juventude,Ponte Preta,3,0
BRASB,14/06/2026,21:00,Athletic Club,Goias,1,1
BRASB,14/06/2026,22:00,Cuiaba,Vila Nova,1,0
BRASB,14/07/2026,00:00,America MG,Londrina EC,1,1
BRASB,14/07/2026,01:30,Ceara,Athletic Club,0,0
BRASB,15/06/2026,00:00,Botafogo SP,Operario Ferroviario,2,1
BRASB,15/06/2026,00:00,Novorizontino,Nautico,2,2
BRASB,15/08/2026,00:30,Ponte Preta,Nautico,1,1
BRASB,15/08/2026,00:30,Sao Bernardo,Botafogo SP,0,1
BRASB,15/08/2026,01:30,Sport Recife,Londrina EC,2,1
BRASB,15/08/2026,21:00,Ceara,Cuiaba,1,3
BRASB,15/08/2026,21:00,Atletico GO,Vila Nova,0,2
BRASB,15/08/2026,21:00,Criciuma,Goias,1,0
BRASB,15/08/2026,23:30,Juventude,Fortaleza,0,0
BRASB,15/09/2026,00:30,Botafogo SP,Goias,1,3
BRASB,15/09/2026,00:30,America MG,Sao Bernardo,0,2
BRASB,15/09/2026,02:30,Avai FC,Vila Nova,1,1
BRASB,16/05/2026,21:00,Sao Bernardo,America MG,1,1
BRASB,16/05/2026,21:00,Operario Ferroviario,Nautico,2,6
BRASB,16/05/2026,23:30,Goias,Botafogo SP,1,0
BRASB,16/06/2026,02:00,Londrina EC,Avai FC,3,2
BRASB,16/06/2026,02:00,Criciuma,Ceara,1,1
BRASB,16/08/2026,16:00,Operario Ferroviario,Avai FC,1,2
BRASB,16/08/2026,23:30,America MG,Athletic Club,1,3
BRASB,16/08/2026,23:30,CRB,Novorizontino,0,0
BRASB,16/09/2026,00:30,Londrina EC,Ponte Preta,6,0
BRASB,16/09/2026,00:30,Nautico,Operario Ferroviario,3,3
BRASB,16/09/2026,02:00,CRB,Sport Recife,2,1
BRASB,17/05/2026,01:30,Cuiaba,Novorizontino,0,0
BRASB,17/05/2026,21:00,Athletic Club,Juventude,1,1
BRASB,17/05/2026,23:00,Vila Nova,Avai FC,2,0
BRASB,17/05/2026,23:30,Ceara,Fortaleza,2,1
BRASB,17/05/2026,23:30,Criciuma,Atletico GO,1,1
BRASB,17/06/2026,01:00,Fortaleza,America MG,0,3
BRASB,17/07/2026,01:00,CRB,Nautico,2,1
BRASB,18/04/2026,23:00,America MG,Sport Recife,0,0
BRASB,18/04/2026,23:00,Nautico,Sao Bernardo,0,3
BRASB,18/04/2026,23:30,Vila Nova,Operario Ferroviario,2,1
BRASB,18/05/2026,01:30,Sport Recife,CRB,1,2
BRASB,18/07/2026,00:00,Sao Bernardo,Avai FC,1,1
BRASB,18/07/2026,00:00,America MG,Ceara,1,1
BRASB,18/07/2026,00:00,Juventude,Cuiaba,2,0
BRASB,18/07/2026,02:00,Londrina EC,Botafogo SP,0,0
BRASB,18/07/2026,02:00,Fortaleza,Novorizontino,1,0
BRASB,18/07/2026,21:00,Ponte Preta,Goias,1,2
BRASB,18/07/2026,21:00,Criciuma,Vila Nova,2,0
BRASB,18/07/2026,21:00,Sport Recife,Operario Ferroviario,2,2
BRASB,18/07/2026,23:00,Atletico GO,Athletic Club,0,0
BRASB,19/04/2026,01:30,Avai FC,Ponte Preta,1,2
BRASB,19/04/2026,01:45,CRB,Juventude,0,1
BRASB,19/04/2026,21:00,Botafogo SP,Atletico GO,1,1
BRASB,19/04/2026,21:00,Londrina EC,Ceara,0,0
BRASB,19/04/2026,23:00,Goias,Cuiaba,0,2
BRASB,19/05/2026,00:00,Ponte Preta,Londrina EC,1,4
BRASB,19/06/2026,02:00,Sport Recife,Atletico GO,1,1
BRASB,19/08/2026,00:30,Londrina EC,Atletico GO,0,0
BRASB,19/08/2026,02:30,Nautico,Ceara,1,0
BRASB,19/08/2026,02:35,Goias,Juventude,0,1
BRASB,19/09/2026,00:30,Vila Nova,America MG,1,0
BRASB,19/09/2026,01:30,Ceara,Novorizontino,2,1
BRASB,19/09/2026,02:00,Sao Bernardo,Atletico GO,1,0
BRASB,19/09/2026,21:30,Sport Recife,Juventude,2,1
BRASB,19/09/2026,23:30,Athletic Club,Botafogo SP,1,1
BRASB,20/04/2026,01:00,Novorizontino,Athletic Club,2,1
BRASB,20/04/2026,01:00,Fortaleza,Criciuma,3,2
BRASB,20/06/2026,16:00,Londrina EC,Athletic Club,2,0
BRASB,20/08/2026,00:30,Fortaleza,Sao Bernardo,1,1
BRASB,20/08/2026,00:30,Avai FC,Sport Recife,2,1
BRASB,20/08/2026,01:30,Cuiaba,Operario Ferroviario,1,0
BRASB,20/08/2026,01:30,Vila Nova,Ponte Preta,6,0
BRASB,20/08/2026,02:30,Botafogo SP,Criciuma,1,1
BRASB,20/09/2026,16:00,Ponte Preta,CRB,1,0
BRASB,20/09/2026,21:00,Goias,Avai FC,2,1
BRASB,20/09/2026,23:30,Londrina EC,Fortaleza,1,2
BRASB,21/03/2026,21:00,Vila Nova,CRB,2,2
BRASB,21/03/2026,22:00,Ceara,Sao Bernardo,1,1
BRASB,21/03/2026,22:15,Operario Ferroviario,Atletico GO,1,0
BRASB,21/03/2026,23:15,Botafogo SP,Fortaleza,4,0
BRASB,21/06/2026,00:00,Ceara,Botafogo SP,0,1
BRASB,21/06/2026,00:00,Vila Nova,Nautico,4,3
BRASB,21/06/2026,16:00,Avai FC,Cuiaba,1,0
BRASB,21/06/2026,21:00,CRB,Fortaleza,1,1
BRASB,21/06/2026,22:00,Sao Bernardo,Juventude,0,1
BRASB,21/06/2026,23:30,Goias,Operario Ferroviario,0,3
BRASB,21/08/2026,00:30,Athletic Club,CRB,0,2
BRASB,21/08/2026,01:30,Novorizontino,America MG,3,0
BRASB,22/03/2026,00:30,Cuiaba,Sport Recife,0,0
BRASB,22/03/2026,20:00,Avai FC,Juventude,2,0
BRASB,22/03/2026,20:00,Nautico,Criciuma,0,1
BRASB,22/03/2026,22:00,Athletic Club,Ponte Preta,2,1
BRASB,22/03/2026,22:00,Goias,America MG,3,1
BRASB,22/07/2026,00:30,Novorizontino,Criciuma,0,1
BRASB,22/07/2026,00:30,Avai FC,America MG,2,1
BRASB,22/07/2026,02:35,Vila Nova,Fortaleza,2,1
BRASB,22/08/2026,23:00,Ceara,Londrina EC,2,1
BRASB,22/08/2026,23:30,Cuiaba,Goias,1,1
BRASB,22/09/2026,02:30,Cuiaba,Nautico,3,0
BRASB,23/03/2026,00:00,Novorizontino,Londrina EC,1,3
BRASB,23/04/2026,02:30,Cuiaba,Botafogo SP,1,1
BRASB,23/05/2026,00:00,Nautico,Cuiaba,1,0
BRASB,23/05/2026,21:00,Novorizontino,Ceara,2,1
BRASB,23/05/2026,23:30,Fortaleza,Londrina EC,3,0
BRASB,23/06/2026,01:00,Ponte Preta,Novorizontino,0,2
BRASB,23/07/2026,00:30,Operario Ferroviario,Ponte Preta,3,2
BRASB,23/07/2026,00:30,Ceara,CRB,0,1
BRASB,23/07/2026,01:30,Goias,Sport Recife,1,1
BRASB,23/07/2026,02:30,Nautico,Londrina EC,2,1
BRASB,23/08/2026,21:00,Ponte Preta,Avai FC,0,2
BRASB,23/08/2026,21:00,Sao Bernardo,Nautico,1,1
BRASB,23/08/2026,23:00,Operario Ferroviario,Vila Nova,0,0
BRASB,23/08/2026,23:30,Criciuma,Fortaleza,0,2
BRASB,23/09/2026,00:30,Criciuma,Operario Ferroviario,0,2
BRASB,24/05/2026,01:30,Juventude,Sport Recife,0,1
BRASB,24/05/2026,21:00,Atletico GO,Sao Bernardo,0,1
BRASB,24/05/2026,21:30,CRB,Ponte Preta,4,2
BRASB,24/05/2026,23:30,America MG,Vila Nova,1,2
BRASB,24/06/2026,01:00,America MG,Criciuma,0,1
BRASB,24/07/2026,00:30,Athletic Club,Sao Bernardo,2,1
BRASB,24/07/2026,01:30,Cuiaba,Atletico GO,0,1
BRASB,24/07/2026,02:30,Botafogo SP,Juventude,4,2
BRASB,25/04/2026,01:00,Ponte Preta,America MG,1,0
BRASB,25/05/2026,00:00,Avai FC,Goias,0,2
BRASB,25/05/2026,01:30,Operario Ferroviario,Criciuma,1,1
BRASB,25/08/2026,00:30,Athletic Club,Novorizontino,1,4
BRASB,25/08/2026,00:30,Sport Recife,America MG,3,0
BRASB,26/04/2026,01:30,Sport Recife,Novorizontino,1,0
BRASB,26/04/2026,02:00,Juventude,Londrina EC,1,0
BRASB,26/04/2026,21:00,Sao Bernardo,Goias,1,0
BRASB,26/04/2026,23:00,Operario Ferroviario,Fortaleza,0,0
BRASB,26/04/2026,23:00,Ceara,Vila Nova,3,3
BRASB,26/05/2026,00:00,Botafogo SP,Athletic Club,1,2
BRASB,26/06/2026,01:30,Cuiaba,Londrina EC,2,2
BRASB,26/07/2026,21:00,Sao Bernardo,Ceara,3,4
BRASB,26/07/2026,21:00,Criciuma,Nautico,0,0
BRASB,26/07/2026,23:30,America MG,Goias,1,0
BRASB,26/07/2026,23:30,Londrina EC,Novorizontino,1,4
BRASB,26/08/2026,00:30,Atletico GO,Botafogo SP,3,0
BRASB,26/08/2026,00:30,Juventude,CRB,2,1
BRASB,27/04/2026,01:30,Atletico GO,Avai FC,2,1
BRASB,27/04/2026,01:30,Criciuma,CRB,3,1
BRASB,27/06/2026,00:00,Novorizontino,Vila Nova,2,1
BRASB,27/06/2026,16:00,Operario Ferroviario,America MG,1,0
BRASB,27/06/2026,21:00,Criciuma,Sao Bernardo,1,0
BRASB,28/04/2026,00:00,Athletic Club,Nautico,0,1
BRASB,28/06/2026,21:00,Athletic Club,Avai FC,1,0
BRASB,28/06/2026,21:00,Atletico GO,Ponte Preta,2,0
BRASB,28/06/2026,21:00,Juventude,Ceara,2,0
BRASB,28/06/2026,23:30,Fortaleza,Sport Recife,2,1
BRASB,28/06/2026,23:30,Nautico,Goias,0,1
BRASB,28/07/2026,00:30,Atletico GO,Operario Ferroviario,3,1
BRASB,28/07/2026,00:30,Sport Recife,Cuiaba,1,1
BRASB,28/07/2026,00:30,CRB,Vila Nova,2,0
BRASB,29/07/2026,00:30,Ponte Preta,Athletic Club,1,1
BRASB,29/07/2026,00:30,Juventude,Avai FC,1,0
BRASB,29/07/2026,02:35,Fortaleza,Botafogo SP,1,0
BRASB,29/08/2026,00:30,Goias,Sao Bernardo,2,1
BRASB,29/08/2026,01:30,Novorizontino,Sport Recife,2,1
BRASB,29/08/2026,01:30,Nautico,Athletic Club,2,1
BRASB,29/08/2026,23:30,Botafogo SP,Cuiaba,1,2
BRASB,30/05/2026,02:00,Juventude,America MG,3,0
BRASB,30/05/2026,21:00,Atletico GO,Goias,1,1
BRASB,30/05/2026,21:00,Avai FC,Criciuma,1,2
BRASB,30/05/2026,23:00,Athletic Club,Fortaleza,1,0
BRASB,30/08/2026,21:00,America MG,Ponte Preta,2,0
BRASB,30/08/2026,21:00,Avai FC,Atletico GO,0,1
BRASB,30/08/2026,23:00,CRB,Criciuma,2,1
BRASB,30/08/2026,23:30,Vila Nova,Ceara,2,0
BRASB,31/03/2026,23:30,Juventude,Novorizontino,0,0
BRASB,31/05/2026,01:30,Sport Recife,Nautico,2,0
BRASB,31/05/2026,16:00,Sao Bernardo,Novorizontino,1,1
BRASB,31/05/2026,16:00,Londrina EC,Vila Nova,0,1
BRASB,31/05/2026,21:00,Ceara,Operario Ferroviario,1,2
