Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
D3,01/02/2026,13:30,Ulm,MSV Duisburg,1,0
D3,01/02/2026,16:30,SC Verl,VfB Stuttgart II,4,0
D3,01/02/2026,19:30,RW Essen,Wehen Wiesbaden,1,1
D3,01/03/2026,13:30,Waldhof Mannheim,Alemannia Aachen,2,1
D3,01/03/2026,16:30,MSV Duisburg,TSV Havelse,1,1
D3,01/03/2026,19:30,FC Schweinfurt,Saarbrücken,2,2
D3,01/08/2025,19:00,RW Essen,1860 München,1,1
D3,01/10/2025,19:00,1860 München,Viktoria Köln 1904,2,2
D3,01/10/2025,19:00,VfL Osnabrück,Jahn Regensburg,2,0
D3,01/10/2025,19:00,RW Essen,Hoffenheim II,3,1
D3,01/10/2025,19:00,SC Verl,Ingolstadt,2,2
D3,01/10/2025,19:00,Ulm,FC Schweinfurt,5,1
D3,01/11/2025,14:00,1860 München,Energie Cottbus,3,0
D3,01/11/2025,14:00,Erzgebirge Aue,Jahn Regensburg,4,3
D3,01/11/2025,14:00,VfL Osnabrück,MSV Duisburg,0,0
D3,01/11/2025,14:00,TSV Havelse,Wehen Wiesbaden,0,2
D3,01/11/2025,14:00,Ulm,VfB Stuttgart II,1,3
D3,01/11/2025,16:30,Hansa Rostock,SC Verl,2,2
D3,02/05/2026,14:00,Alemannia Aachen,Hansa Rostock,1,1
D3,02/05/2026,14:00,FC Schweinfurt,1860 München,1,1
D3,02/05/2026,14:00,Jahn Regensburg,Hoffenheim II,2,1
D3,02/05/2026,14:00,Saarbrücken,Waldhof Mannheim,2,0
D3,02/05/2026,14:00,SC Verl,TSV Havelse,4,0
D3,02/05/2026,16:30,Ulm,Viktoria Köln 1904,0,2
D3,02/05/2026,16:30,VfB Stuttgart II,RW Essen,6,1
D3,02/08/2025,14:00,Energie Cottbus,Saarbrücken,3,3
D3,02/08/2025,14:00,Hoffenheim II,TSV Havelse,0,0
D3,02/08/2025,14:00,Ingolstadt,Jahn Regensburg,1,1
D3,02/08/2025,14:00,VfL Osnabrück,Alemannia Aachen,0,0
D3,02/08/2025,14:00,Waldhof Mannheim,SC Verl,2,2
D3,02/08/2025,16:30,MSV Duisburg,VfB Stuttgart II,2,1
D3,02/11/2025,13:30,Hoffenheim II,Waldhof Mannheim,2,0
D3,02/11/2025,16:30,RW Essen,FC Schweinfurt,2,1
D3,02/11/2025,19:30,Alemannia Aachen,Saarbrücken,2,0
D3,03/03/2026,19:00,1860 München,Erzgebirge Aue,2,1
