Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
GRLNE,01/02/2026,14:00,Carl Zeiss Jena,VSG Altglienicke,0,0
GRLNE,01/02/2026,14:00,FSV Zwickau,Babelsberg,0,0
GRLNE,01/02/2026,14:00,Greifswalder FC,RW Erfurt,0,0
GRLNE,01/03/2026,14:00,BSG Chemie Leipzig,Hallescher FC,0,2
GRLNE,01/03/2026,14:00,Hertha Zehlendorf,ZFC Meuselwitz,1,1
GRLNE,01/04/2026,19:00,Babelsberg,BFC Dynamo,2,2
GRLNE,01/04/2026,19:00,Hertha Zehlendorf,Carl Zeiss Jena,0,3
GRLNE,01/04/2026,19:00,ZFC Meuselwitz,BFC Preussen,2,3
GRLNE,01/08/2025,19:00,BFC Dynamo,RW Erfurt,2,3
GRLNE,01/08/2025,19:00,Carl Zeiss Jena,Hertha Berlin II,1,0
GRLNE,01/08/2025,19:00,Lokomotive Leipzig,VSG Altglienicke,1,0
GRLNE,01/10/2025,19:00,Carl Zeiss Jena,Lokomotive Leipzig,1,0
GRLNE,01/11/2025,14:00,FC Eilenburg,RW Erfurt,1,1
GRLNE,01/11/2025,14:00,FSV Zwickau,FSV Luckenwalde,3,0
GRLNE,01/11/2025,14:00,VSG Altglienicke,Greifswalder FC,1,2
GRLNE,02/04/2026,19:00,VSG Altglienicke,BSG Chemie Leipzig,1,1
GRLNE,02/04/2026,19:30,FC Eilenburg,Chemnitzer FC,1,1
GRLNE,02/05/2026,14:00,Carl Zeiss Jena,BFC Dynamo,2,1
GRLNE,02/05/2026,14:00,FC Eilenburg,Greifswalder FC,0,6
GRLNE,02/05/2026,14:00,Lokomotive Leipzig,BFC Preussen,1,3
GRLNE,02/08/2025,14:00,FC Eilenburg,FSV Zwickau,3,0
GRLNE,02/08/2025,14:00,FSV Luckenwalde,Chemnitzer FC,2,1
GRLNE,02/08/2025,14:00,Greifswalder FC,BSG Chemie Leipzig,3,0
GRLNE,02/09/2025,19:00,BSG Chemie Leipzig,Carl Zeiss Jena,0,2
GRLNE,02/11/2025,14:00,Hertha Berlin II,Hallescher FC,1,0
GRLNE,02/11/2025,14:00,Lokomotive Leipzig,BFC Dynamo,3,0
GRLNE,02/11/2025,14:00,ZFC Meuselwitz,Chemnitzer FC,1,4
GRLNE,02/12/2025,19:00,BFC Dynamo,FSV Luckenwalde,0,0
GRLNE,03/02/2026,19:00,BFC Dynamo,FSV Luckenwalde,0,0
GRLNE,03/03/2026,19:00,BFC Dynamo,BFC Preussen,3,1
GRLNE,03/03/2026,19:00,Carl Zeiss Jena,VSG Altglienicke,0,0
GRLNE,03/03/2026,19:00,FC Eilenburg,Hertha Berlin II,0,1
GRLNE,03/03/2026,19:00,FSV Zwickau,Babelsberg,3,2
GRLNE,03/05/2026,14:00,FSV Zwickau,RW Erfurt,2,1
GRLNE,03/05/2026,14:00,Hertha Zehlendorf,Magdeburg II,0,2
GRLNE,03/05/2026,14:00,VSG Altglienicke,Chemnitzer FC,1,2
GRLNE,03/05/2026,14:00,ZFC Meuselwitz,BSG Chemie Leipzig,0,4
GRLNE,03/08/2025,14:00,Hertha Zehlendorf,BFC Preussen,0,2
GRLNE,03/08/2025,14:00,ZFC Meuselwitz,Babelsberg,1,1
GRLNE,03/09/2025,19:00,Hertha Berlin II,ZFC Meuselwitz,2,3
GRLNE,03/10/2025,14:00,BFC Dynamo,FSV Zwickau,1,0
GRLNE,03/10/2025,14:00,BSG Chemie Leipzig,VSG Altglienicke,3,0
GRLNE,03/10/2025,14:00,Greifswalder FC,BFC Preussen,1,1
GRLNE,04/03/2026,19:00,BSG Chemie Leipzig,Chemnitzer FC,2,1
GRLNE,04/03/2026,19:00,FSV Luckenwalde,Magdeburg II,0,0
GRLNE,04/03/2026,19:00,Greifswalder FC,RW Erfurt,1,2
GRLNE,04/03/2026,19:00,Hertha Zehlendorf,Hallescher FC,1,4
GRLNE,04/03/2026,19:00,ZFC Meuselwitz,Lokomotive Leipzig,0,1
GRLNE,04/04/2026,14:00,Babelsberg,Hertha Zehlendorf,4,0
GRLNE,04/04/2026,14:00,Carl Zeiss Jena,FSV Luckenwalde,1,0
GRLNE,04/04/2026,14:00,Lokomotive Leipzig,RW Erfurt,2,1
GRLNE,04/04/2026,16:00,ZFC Meuselwitz,Hallescher FC,3,2
GRLNE,04/10/2025,14:00,Chemnitzer FC,FC Eilenburg,2,2
GRLNE,04/10/2025,14:00,Hallescher FC,ZFC Meuselwitz,1,0
GRLNE,05/04/2026,14:00,BFC Preussen,Greifswalder FC,0,0
GRLNE,05/04/2026,14:00,Hertha Berlin II,Magdeburg II,2,1
GRLNE,05/04/2026,18:00,FSV Zwickau,BFC Dynamo,2,2
GRLNE,05/10/2025,14:00,FSV Luckenwalde,Carl Zeiss Jena,1,1
GRLNE,05/10/2025,14:00,Hertha Zehlendorf,Babelsberg,3,3
GRLNE,05/10/2025,14:00,RW Erfurt,Lokomotive Leipzig,0,2
GRLNE,05/12/2025,19:00,BFC Dynamo,Hallescher FC,1,1
GRLNE,05/12/2025,19:00,Lokomotive Leipzig,FSV Zwickau,0,2
GRLNE,06/02/2026,19:00,Hertha Berlin II,Greifswalder FC,0,0
GRLNE,06/02/2026,19:00,Lokomotive Leipzig,Hertha Zehlendorf,0,0
GRLNE,06/02/2026,19:00,Magdeburg II,Chemnitzer FC,0,1
GRLNE,06/03/2026,19:00,Babelsberg,FC Eilenburg,2,1
GRLNE,06/03/2026,19:00,Hertha Berlin II,BFC Preussen,5,0
GRLNE,06/12/2025,14:00,FC Eilenburg,BFC Preussen,1,0
GRLNE,06/12/2025,14:00,FSV Luckenwalde,RW Erfurt,1,1
GRLNE,06/12/2025,14:00,Greifswalder FC,Chemnitzer FC,0,0
GRLNE,06/12/2025,14:00,Hertha Zehlendorf,VSG Altglienicke,1,3
GRLNE,07/02/2026,14:00,BFC Preussen,FSV Luckenwalde,0,0
GRLNE,07/02/2026,14:00,Hallescher FC,RW Erfurt,1,0
GRLNE,07/02/2026,14:00,VSG Altglienicke,FC Eilenburg,0,0
GRLNE,07/03/2026,14:00,Greifswalder FC,BFC Dynamo,0,1
GRLNE,07/03/2026,14:00,Hallescher FC,Chemnitzer FC,3,1
GRLNE,07/03/2026,14:00,Magdeburg II,FSV Zwickau,1,2
GRLNE,07/04/2026,19:00,FSV Luckenwalde,Hallescher FC,1,4
GRLNE,07/04/2026,19:00,Hertha Zehlendorf,BSG Chemie Leipzig,0,5
GRLNE,07/11/2025,19:00,BFC Dynamo,Carl Zeiss Jena,2,3
GRLNE,07/11/2025,19:00,Chemnitzer FC,VSG Altglienicke,2,2
GRLNE,07/11/2025,19:00,FSV Luckenwalde,Hertha Berlin II,0,1
GRLNE,07/11/2025,19:00,Hallescher FC,Babelsberg,2,2
GRLNE,07/12/2025,14:00,Carl Zeiss Jena,Babelsberg,1,1
GRLNE,07/12/2025,14:00,Magdeburg II,BSG Chemie Leipzig,2,1
GRLNE,07/12/2025,14:00,ZFC Meuselwitz,Hertha Berlin II,1,3
GRLNE,08/02/2026,14:00,Babelsberg,BSG Chemie Leipzig,0,0
GRLNE,08/02/2026,14:00,Carl Zeiss Jena,FSV Zwickau,0,0
GRLNE,08/02/2026,14:00,ZFC Meuselwitz,BFC Dynamo,0,0
GRLNE,08/03/2026,14:00,Hertha Zehlendorf,FSV Luckenwalde,1,1
GRLNE,08/03/2026,14:00,Lokomotive Leipzig,Carl Zeiss Jena,1,2
GRLNE,08/03/2026,14:00,RW Erfurt,BSG Chemie Leipzig,2,2
GRLNE,08/03/2026,14:00,ZFC Meuselwitz,VSG Altglienicke,4,0
GRLNE,08/04/2026,17:00,BFC Preussen,Chemnitzer FC,2,1
GRLNE,08/04/2026,19:00,Carl Zeiss Jena,FSV Zwickau,5,1
GRLNE,08/04/2026,19:00,Greifswalder FC,Babelsberg,0,0
GRLNE,08/05/2026,19:00,BSG Chemie Leipzig,FC Eilenburg,3,2
GRLNE,08/05/2026,19:00,Hallescher FC,Carl Zeiss Jena,0,2
