Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
NOR3,01/08/2025,19:00,Djerv 1919,Sola,5,0
NOR3,01/08/2025,19:00,Torvastad,Hinna FK,0,4
NOR3,01/09/2025,18:00,Molde 2,Kristiansund BK 2,2,2
NOR3,01/09/2025,18:00,Skedsmo,HamKam 2,0,4
NOR3,01/09/2025,18:00,Strømsgodset 2,Kongsvinger 2,6,0
NOR3,01/09/2025,18:00,Viking 2,Staal Jørpeland,1,0
NOR3,01/09/2025,18:30,Lokomotiv Oslo FK,Fredrikstad 2,3,0
NOR3,01/09/2025,19:00,Djerv 1919,Sandnes Ulf 2,2,0
NOR3,01/09/2025,19:00,Madla,Haugesund 2,0,1
NOR3,01/09/2025,19:00,Oppsal,Odds Ballklubb 2,2,0
NOR3,01/09/2025,19:00,Pors 2,Sarpsborg 08 2,3,2
NOR3,01/09/2025,19:00,Sandefjord 2,Vålerenga 2,4,1
NOR3,02/07/2025,19:00,Melhus,Rosenborg 2,4,1
NOR3,02/08/2025,13:00,Stord,Våg,4,3
NOR3,02/08/2025,13:00,Vindbjart,Haugesund 2,3,0
NOR3,02/08/2025,13:30,Vålerenga 2,Os,3,2
NOR3,02/08/2025,14:00,Brodd,Sandnes Ulf 2,1,0
NOR3,02/08/2025,14:00,Madla,Staal Jørpeland,3,2
NOR3,02/08/2025,14:00,Askøy,Gneist,2,2
NOR3,02/08/2025,14:00,Bjarg,Førde,1,1
NOR3,02/08/2025,14:00,Fana,FK Fyllingsdalen,2,3
NOR3,02/08/2025,14:00,Lokomotiv Oslo FK,Grei,3,2
NOR3,02/08/2025,15:00,Vidar,Viking 2,5,1
NOR3,02/08/2025,15:00,Loddefjord,Lyngbø,1,3
NOR3,02/08/2025,15:00,Fram Larvik,Kvik Halden,0,2
NOR3,02/08/2025,15:00,Pors 2,Drøbak/Frogn,2,4
NOR3,02/10/2025,17:00,Fredrikstad 2,Odds Ballklubb 2,0,5
NOR3,02/10/2025,19:00,Ulfstind,Fløya,4,2
NOR3,03/08/2025,14:00,Ørn Horten,Odds Ballklubb 2,4,1
NOR3,03/08/2025,14:00,Oppsal,Stabæk 2,0,3
NOR3,03/08/2025,15:00,Fjøra,Åsane 2,3,0
NOR3,03/10/2025,18:30,Hinna FK,Staal Jørpeland,0,3
NOR3,04/08/2025,19:00,Sandefjord 2,Lyn 2,3,2
NOR3,04/08/2025,19:00,Ready,Sarpsborg 08 2,2,1
NOR3,04/08/2025,20:00,Flint,Fredrikstad 2,2,1
NOR3,04/09/2025,19:00,Melhus,Kvik,3,0
NOR3,04/10/2025,13:00,Tromsø 2,Sortland IL,1,1
NOR3,04/10/2025,14:00,Skjervøy,Funnefoss/Vormsund,1,0
NOR3,04/10/2025,14:00,Fana,Bjarg,3,4
NOR3,04/10/2025,14:00,Fjøra,Askøy,4,3
NOR3,04/10/2025,14:00,Vidar,Stord,6,2
NOR3,04/10/2025,14:00,Oppsal,Lokomotiv Oslo FK,3,2
NOR3,04/10/2025,14:00,Ready,Flint,5,1
NOR3,04/10/2025,15:00,Gamle Oslo,Bærum,4,2
NOR3,04/10/2025,15:00,Torvastad,Sola,1,1
NOR3,04/10/2025,15:00,Vindbjart,Madla,5,2
NOR3,04/10/2025,15:00,Melhus,Surnadal,1,1
NOR3,04/10/2025,15:00,Nardo,Byåsen,3,0
NOR3,04/10/2025,15:00,Spjelkavik,Volda,2,1
NOR3,04/10/2025,15:00,Skjetten,Lillehammer FK,1,1
NOR3,04/10/2025,17:00,Os,Førde,4,6
NOR3,05/07/2025,12:30,Skjervøy,KFUM 2,4,2
NOR3,05/07/2025,13:00,Frigg,Alta 2,5,2
NOR3,05/07/2025,13:00,Volda,Tiller IL,9,2
NOR3,05/07/2025,13:00,Gjøvik-Lyn,Kongsvinger 2,5,0
NOR3,05/07/2025,13:00,Lillestrøm 2,Åssiden,4,3
NOR3,05/07/2025,13:00,Nordstrand,Ull/Kisa 2,10,1
NOR3,05/07/2025,15:00,Fløya,Gamle Oslo,4,3
NOR3,05/07/2025,15:00,Byåsen,Nardo,2,1
NOR3,05/07/2025,15:00,Spjelkavik,Ranheim 2,2,2
NOR3,05/07/2025,15:00,Surnadal,Kvik,2,2
NOR3,05/07/2025,15:00,Elverum,Bjørkelangen,5,0
NOR3,05/07/2025,15:00,Skjetten,Lørenskog,2,1
NOR3,05/07/2025,15:30,Melhus,Aalesund 2,5,0
NOR3,05/09/2025,18:00,Hinna FK,Madla,0,0
NOR3,05/10/2025,12:00,Alta 2,Junkeren,3,8
NOR3,05/10/2025,12:00,Gneist,Åsane 2,0,5
NOR3,05/10/2025,13:00,FK Fyllingsdalen,Sandefjord 2,3,1
NOR3,05/10/2025,13:00,Nordstrand,Skedsmo,4,2
NOR3,05/10/2025,14:00,Elverum,Gjøvik-Lyn,2,1
NOR3,05/10/2025,14:00,Pors 2,Ørn Horten,1,2
NOR3,05/10/2025,15:00,Lyn 2,Lyngbø,1,4
NOR3,05/10/2025,15:00,Åssiden,Lørenskog,1,5
NOR3,05/10/2025,15:00,Fram Larvik,Grei,3,4
NOR3,05/10/2025,15:00,Kristiansund BK 2,Trygg/Lade,1,0
NOR3,05/10/2025,15:00,Djerv 1919,Våg,4,1
NOR3,05/10/2025,16:00,KFUM 2,Harstad,1,1
NOR3,05/10/2025,16:00,Vålerenga 2,Loddefjord,7,0
NOR3,05/10/2025,17:00,Kongsvinger 2,Bjørkelangen,3,1
NOR3,06/07/2025,13:00,Ullern,Tromsø 2,3,4
NOR3,06/07/2025,15:00,Junkeren,Ulfstind,3,2
NOR3,06/07/2025,15:00,Lillehammer FK,Strømsgodset 2,1,0
NOR3,06/07/2025,16:00,Bærum,Harstad,3,1
NOR3,06/07/2025,16:00,Funnefoss/Vormsund,Sortland IL,2,2
