Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
MEX1,01/08/2026,03:00,Puebla,Chivas,1,1
MEX1,01/08/2026,05:00,Atletico de San Luis,Tijuana,0,0
MEX1,01/08/2026,05:00,FC Juarez,Pumas,1,5
MEX1,02/08/2026,01:00,Queretaro FC,Tigres,3,2
MEX1,02/08/2026,03:05,Atlas,Monterrey,0,2
MEX1,02/08/2026,03:06,Leon,Pachuca,1,0
MEX1,02/08/2026,05:00,Cruz Azul,Atlante,2,3
MEX1,03/08/2026,01:00,CF America,Santos Laguna,3,0
MEX1,03/08/2026,03:05,Toluca,Necaxa,3,1
MEX1,05/09/2026,05:00,FC Juarez,Pachuca,0,2
MEX1,06/09/2026,01:00,Atletico de San Luis,Chivas,0,3
MEX1,06/09/2026,03:00,Tigres,Necaxa,1,1
MEX1,06/09/2026,05:00,Atlas,Atlante,1,1
MEX1,07/09/2026,01:00,Cruz Azul,Santos Laguna,1,0
MEX1,11/09/2026,05:05,Pumas,Leon,3,1
MEX1,12/09/2026,03:00,Necaxa,Puebla,0,1
MEX1,12/09/2026,05:00,Atlante,Pachuca,0,3
MEX1,12/09/2026,05:10,Tijuana,Queretaro FC,0,1
MEX1,13/09/2026,01:05,Toluca,Atlas,5,2
MEX1,13/09/2026,03:10,Monterrey,Tigres,0,0
MEX1,13/09/2026,05:15,Cruz Azul,CF America,4,3
MEX1,14/09/2026,03:00,Santos Laguna,FC Juarez,2,1
MEX1,14/09/2026,03:07,Chivas,Pumas,3,0
MEX1,15/09/2026,03:00,Leon,Atletico de San Luis,2,0
MEX1,16/08/2026,01:00,Atlante,Toluca,0,0
MEX1,16/08/2026,03:10,Monterrey,FC Juarez,6,1
MEX1,16/08/2026,05:10,Atlas,Tigres,2,1
MEX1,16/08/2026,20:00,Pumas,Queretaro FC,0,0
MEX1,16/09/2026,03:00,Puebla,Toluca,0,1
MEX1,17/07/2026,03:00,Necaxa,Atlante,2,1
MEX1,17/07/2026,05:10,Tijuana,Tigres,3,1
MEX1,17/08/2026,01:00,CF America,Atletico de San Luis,3,0
MEX1,17/08/2026,03:10,Santos Laguna,Chivas,0,1
MEX1,17/08/2026,05:00,Tijuana,Cruz Azul,2,1
MEX1,18/07/2026,03:00,Atletico de San Luis,Cruz Azul,2,3
MEX1,18/07/2026,03:00,Leon,Atlas,2,3
MEX1,18/07/2026,05:00,FC Juarez,Puebla,0,1
MEX1,18/08/2026,03:00,Necaxa,Leon,1,2
MEX1,18/08/2026,05:06,Pachuca,Puebla,2,3
MEX1,19/07/2026,01:00,Pumas,Pachuca,0,3
MEX1,19/07/2026,03:05,Monterrey,Santos Laguna,3,2
MEX1,19/07/2026,03:07,Chivas,Toluca,0,2
MEX1,19/07/2026,05:10,Queretaro FC,CF America,0,1
MEX1,19/09/2026,03:00,Puebla,Atlante,1,1
MEX1,19/09/2026,05:00,FC Juarez,Tigres,2,0
MEX1,20/09/2026,01:00,Atlas,Pumas,1,1
MEX1,20/09/2026,01:00,Atletico de San Luis,Necaxa,3,1
MEX1,20/09/2026,03:10,Monterrey,Cruz Azul,1,0
MEX1,20/09/2026,05:15,CF America,Chivas,2,2
MEX1,21/09/2026,02:00,Pachuca,Tijuana,2,2
MEX1,21/09/2026,02:00,Toluca,Santos Laguna,2,3
MEX1,21/09/2026,04:10,Queretaro FC,Leon,1,1
MEX1,22/07/2026,03:00,Cruz Azul,Puebla,2,1
MEX1,22/07/2026,05:05,Toluca,Pumas,1,2
MEX1,22/08/2026,03:00,Leon,Monterrey,2,0
MEX1,22/08/2026,03:00,Tigres,Atlante,2,0
MEX1,22/08/2026,05:10,FC Juarez,CF America,1,2
MEX1,22/08/2026,05:10,Queretaro FC,Toluca,1,2
MEX1,23/08/2026,01:07,Chivas,Tijuana,5,2
MEX1,23/08/2026,03:00,Puebla,Santos Laguna,3,2
MEX1,23/08/2026,05:00,Cruz Azul,Atlas,0,2
MEX1,24/08/2026,01:00,Atletico de San Luis,Pachuca,1,1
MEX1,24/08/2026,03:00,Pumas,Necaxa,1,1
MEX1,25/07/2026,05:00,Atlante,CF America,1,1
MEX1,25/07/2026,05:00,Tijuana,Leon,1,0
MEX1,26/07/2026,01:07,Chivas,FC Juarez,1,0
MEX1,26/07/2026,05:00,Tigres,Atletico de San Luis,2,2
MEX1,26/07/2026,05:00,Santos Laguna,Atlas,0,1
MEX1,27/07/2026,01:00,Necaxa,Monterrey,2,1
MEX1,27/07/2026,03:06,Pachuca,Queretaro FC,1,2
MEX1,29/08/2026,03:00,Necaxa,Cruz Azul,1,3
MEX1,29/08/2026,04:00,Atlante,Leon,1,1
MEX1,29/08/2026,05:10,Tijuana,Pumas,2,0
MEX1,30/08/2026,01:00,Atlas,Queretaro FC,1,3
MEX1,30/08/2026,01:00,Pachuca,Chivas,1,1
MEX1,30/08/2026,03:05,CF America,Puebla,2,0
MEX1,30/08/2026,05:10,Santos Laguna,Tigres,0,0
MEX1,31/08/2026,02:00,Toluca,FC Juarez,4,0
MEX1,31/08/2026,04:10,Monterrey,Atletico de San Luis,1,3
