Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
SC2,01/08/2026,16:00,Alloa Athletic,East Fife,0,0
SC2,01/08/2026,16:00,Cove Rangers,Airdrieonians,0,0
SC2,01/08/2026,16:00,East Kilbride,Queen of the South,5,1
SC2,01/08/2026,16:00,Montrose,Hamilton Academical,0,5
SC2,01/08/2026,16:00,Peterhead,Ross County,0,1
SC2,05/09/2026,16:00,Cove Rangers,Alloa Athletic,1,1
SC2,05/09/2026,16:00,East Fife,Ross County,2,2
SC2,05/09/2026,16:00,East Kilbride,Hamilton Academical,0,1
SC2,05/09/2026,16:00,Peterhead,Montrose,0,3
SC2,05/09/2026,16:00,Queen of the South,Airdrieonians,2,1
SC2,08/08/2026,16:00,Airdrieonians,East Kilbride,1,1
SC2,08/08/2026,16:00,East Fife,Cove Rangers,2,0
SC2,08/08/2026,16:00,Hamilton Academical,Alloa Athletic,1,0
SC2,08/08/2026,16:00,Queen of the South,Peterhead,0,1
SC2,08/08/2026,16:00,Ross County,Montrose,2,1
SC2,12/09/2026,16:00,Airdrieonians,Alloa Athletic,1,0
SC2,12/09/2026,16:00,East Kilbride,Peterhead,3,1
SC2,12/09/2026,16:00,Montrose,Cove Rangers,2,1
SC2,12/09/2026,16:00,Queen of the South,East Fife,1,1
SC2,12/09/2026,16:00,Ross County,Hamilton Academical,0,0
SC2,15/08/2026,16:00,Alloa Athletic,Montrose,3,0
SC2,15/08/2026,16:00,East Kilbride,Cove Rangers,3,0
SC2,15/08/2026,16:00,Hamilton Academical,Airdrieonians,4,0
SC2,15/08/2026,16:00,Peterhead,East Fife,2,1
SC2,15/09/2026,20:45,Ross County,Queen of the South,8,0
SC2,19/09/2026,16:00,Alloa Athletic,East Kilbride,1,2
SC2,19/09/2026,16:00,Cove Rangers,Ross County,0,2
SC2,19/09/2026,16:00,East Fife,Montrose,1,2
SC2,19/09/2026,16:00,Hamilton Academical,Queen of the South,4,1
SC2,19/09/2026,16:00,Peterhead,Airdrieonians,1,2
SC2,22/08/2026,16:00,Airdrieonians,Ross County,1,3
SC2,22/08/2026,16:00,Cove Rangers,Peterhead,3,0
SC2,22/08/2026,16:00,East Fife,Hamilton Academical,0,0
SC2,22/08/2026,16:00,Montrose,East Kilbride,3,0
SC2,22/08/2026,16:00,Queen of the South,Alloa Athletic,0,2
SC2,29/08/2026,16:00,Airdrieonians,East Fife,0,0
SC2,29/08/2026,16:00,Alloa Athletic,Peterhead,1,1
SC2,29/08/2026,16:00,Hamilton Academical,Cove Rangers,1,0
SC2,29/08/2026,16:00,Montrose,Queen of the South,2,1
SC2,29/08/2026,18:30,Ross County,East Kilbride,4,0
