Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
DEN3,01/04/2026,18:30,Hørsholm Usserød IK,Brønshøj,3,0
DEN3,01/11/2025,13:00,Holbæk B&I,Hørsholm Usserød IK,4,4
DEN3,01/11/2025,13:00,Odder Fodbold,FA 2000,1,2
DEN3,01/11/2025,13:30,IF Lyseng,Nykøbing FC,0,1
DEN3,01/11/2025,14:00,Sundby BK,Næsby,1,0
DEN3,01/11/2025,14:00,Vanløse IF,Brønshøj,0,0
DEN3,01/11/2025,14:00,Vejgaard,Frem,1,4
DEN3,02/04/2026,13:00,Holbæk B&I,Nykøbing FC,1,5
DEN3,02/04/2026,13:00,Vejgaard,IF Lyseng,1,0
DEN3,02/04/2026,14:00,Frem,FA 2000,0,1
DEN3,02/04/2026,14:00,Odder Fodbold,Sundby BK,2,0
DEN3,02/04/2026,14:00,Vanløse IF,Næsby,2,0
DEN3,02/08/2025,13:00,Hørsholm Usserød IK,Nykøbing FC,0,2
DEN3,02/08/2025,13:00,Holbæk B&I,IF Lyseng,6,0
DEN3,02/08/2025,13:00,Odder Fodbold,Næsby,2,3
DEN3,02/08/2025,13:00,Vejgaard,Brønshøj,3,0
DEN3,02/08/2025,14:00,Frem,Sundby BK,3,2
DEN3,02/08/2025,14:00,Vanløse IF,FA 2000,4,0
DEN3,04/03/2026,19:30,Vejgaard,Odder Fodbold,1,2
DEN3,04/10/2025,13:00,Odder Fodbold,Brønshøj,2,2
DEN3,04/10/2025,14:00,Frem,IF Lyseng,0,1
DEN3,04/10/2025,14:00,Næsby,Holbæk B&I,2,0
DEN3,04/10/2025,14:00,Sundby BK,FA 2000,1,2
DEN3,04/10/2025,14:00,Vanløse IF,Hørsholm Usserød IK,2,2
DEN3,04/10/2025,15:00,Vejgaard,Nykøbing FC,0,5
DEN3,06/04/2026,14:00,Brønshøj,Holbæk B&I,0,2
DEN3,06/04/2026,14:00,FA 2000,Hørsholm Usserød IK,1,0
DEN3,06/04/2026,14:00,IF Lyseng,Odder Fodbold,0,1
DEN3,06/04/2026,14:00,Næsby,Frem,3,2
DEN3,06/04/2026,14:00,Nykøbing FC,Vejgaard,5,0
DEN3,06/04/2026,14:00,Sundby BK,Vanløse IF,1,0
DEN3,06/09/2025,13:00,Hørsholm Usserød IK,Holbæk B&I,0,4
DEN3,06/09/2025,13:30,IF Lyseng,Vejgaard,0,2
DEN3,06/09/2025,14:00,FA 2000,Nykøbing FC,1,2
DEN3,06/09/2025,14:00,Frem,Brønshøj,0,1
DEN3,06/09/2025,14:00,Odder Fodbold,Vanløse IF,0,1
DEN3,06/09/2025,15:00,Næsby,Sundby BK,3,1
DEN3,07/03/2026,13:00,Hørsholm Usserød IK,Vanløse IF,0,1
DEN3,07/03/2026,13:00,Holbæk B&I,Næsby,1,2
DEN3,07/03/2026,13:00,Odder Fodbold,Vejgaard,2,3
DEN3,07/03/2026,14:00,Brønshøj,Sundby BK,4,2
DEN3,07/03/2026,14:00,FA 2000,IF Lyseng,1,1
DEN3,07/03/2026,14:00,Frem,Nykøbing FC,1,1
DEN3,08/11/2025,13:00,Hørsholm Usserød IK,Vejgaard,3,3
DEN3,08/11/2025,13:00,Holbæk B&I,Vanløse IF,4,1
DEN3,08/11/2025,14:00,Brønshøj,Nykøbing FC,0,2
DEN3,08/11/2025,14:00,FA 2000,Sundby BK,2,1
DEN3,08/11/2025,14:00,Frem,Odder Fodbold,0,0
DEN3,08/11/2025,14:00,Næsby,IF Lyseng,0,1
DEN3,09/08/2025,13:30,IF Lyseng,Vanløse IF,1,2
DEN3,09/08/2025,14:00,Brønshøj,Hørsholm Usserød IK,0,2
DEN3,09/08/2025,14:00,FA 2000,Frem,2,1
DEN3,09/08/2025,14:00,Næsby,Vejgaard,4,1
DEN3,09/08/2025,14:00,Sundby BK,Odder Fodbold,3,0
DEN3,09/08/2025,15:00,Nykøbing FC,Holbæk B&I,1,0
DEN3,10/10/2025,18:30,Brønshøj,Vanløse IF,3,2
DEN3,11/10/2025,13:00,Hørsholm Usserød IK,Sundby BK,4,3
DEN3,11/10/2025,13:00,Holbæk B&I,Vejgaard,2,2
DEN3,11/10/2025,13:30,IF Lyseng,Næsby,2,1
DEN3,11/10/2025,14:00,FA 2000,Odder Fodbold,0,1
