Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
NIRP,01/03/2026,16:00,Cliftonville,Linfield,2,0
NIRP,01/11/2025,16:00,Coleraine,Glenavon,5,1
NIRP,01/11/2025,16:00,Dungannon Swifts,Crusaders,2,0
NIRP,01/11/2025,18:30,Ballymena United,Larne,0,2
NIRP,02/01/2026,20:45,Larne,Coleraine,3,0
NIRP,02/11/2025,16:00,Cliftonville,Linfield,0,0
NIRP,03/01/2026,16:00,Ballymena United,Glenavon,0,0
NIRP,03/01/2026,16:00,Carrick Rangers,Glentoran,0,7
NIRP,03/01/2026,16:00,Crusaders,Dungannon Swifts,2,0
NIRP,03/01/2026,16:00,Linfield,Bangor,6,1
NIRP,03/01/2026,16:00,Portadown,Cliftonville,0,0
NIRP,03/02/2026,20:45,Carrick Rangers,Bangor,3,2
NIRP,03/03/2026,20:45,Glentoran,Carrick Rangers,1,0
NIRP,03/10/2025,20:45,Cliftonville,Glentoran,0,0
NIRP,03/10/2025,20:45,Linfield,Crusaders,0,0
NIRP,04/03/2026,20:45,Portadown,Cliftonville,0,2
NIRP,04/10/2025,16:00,Bangor,Coleraine,2,1
NIRP,04/10/2025,16:00,Carrick Rangers,Ballymena United,1,2
NIRP,04/10/2025,16:00,Dungannon Swifts,Larne,2,0
NIRP,04/10/2025,18:30,Portadown,Glenavon,3,1
NIRP,05/12/2025,20:45,Larne,Linfield,0,0
NIRP,06/09/2025,16:00,Ballymena United,Glentoran,0,2
NIRP,06/09/2025,16:00,Bangor,Larne,0,2
NIRP,06/09/2025,16:00,Carrick Rangers,Cliftonville,1,2
NIRP,06/09/2025,16:00,Crusaders,Coleraine,0,4
NIRP,06/09/2025,16:00,Glenavon,Dungannon Swifts,0,2
NIRP,06/09/2025,16:00,Linfield,Portadown,3,0
NIRP,06/12/2025,16:00,Ballymena United,Dungannon Swifts,1,2
NIRP,06/12/2025,16:00,Coleraine,Carrick Rangers,3,1
NIRP,06/12/2025,16:00,Crusaders,Portadown,0,4
NIRP,06/12/2025,16:00,Glenavon,Bangor,1,2
NIRP,06/12/2025,16:00,Glentoran,Cliftonville,2,2
NIRP,07/03/2026,16:00,Ballymena United,Portadown,1,1
NIRP,07/11/2025,21:00,Larne,Portadown,3,0
NIRP,08/11/2025,16:00,Bangor,Ballymena United,2,3
NIRP,08/11/2025,16:00,Carrick Rangers,Crusaders,1,2
NIRP,08/11/2025,16:00,Cliftonville,Dungannon Swifts,2,0
NIRP,08/11/2025,16:00,Glenavon,Glentoran,3,1
NIRP,08/11/2025,18:30,Linfield,Coleraine,1,1
NIRP,09/08/2025,16:00,Crusaders,Carrick Rangers,3,4
NIRP,09/08/2025,16:00,Glenavon,Ballymena United,0,2
NIRP,09/08/2025,16:00,Portadown,Glentoran,0,1
NIRP,09/12/2025,20:45,Crusaders,Cliftonville,0,0
NIRP,10/02/2026,20:45,Carrick Rangers,Glenavon,2,1
NIRP,10/02/2026,20:45,Cliftonville,Bangor,3,1
