Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
J2,02/08/2025,07:00,Hokkaido Consadole Sapporo,Sagan Tosu,1,0
J2,02/08/2025,11:00,Kataller Toyama,RB Omiya Ardija,0,2
J2,02/08/2025,11:00,V-Varen Nagasaki,Vegalta Sendai,0,0
J2,02/08/2025,11:30,Ventforet Kofu,Montedio Yamagata,1,3
J2,02/08/2025,12:00,Fujieda MYFC,Renofa Yamaguchi,2,2
J2,02/08/2025,12:00,JEF United Chiba,Iwaki FC,2,2
J2,02/08/2025,12:00,Oita Trinita,Imabari FC,0,1
J2,02/08/2025,12:00,Tokushima Vortis,Ehime FC,1,0
J2,02/08/2025,12:30,Jubilo Iwata,Blaublitz Akita,1,4
J2,02/11/2025,06:00,Imabari FC,Vegalta Sendai,3,2
J2,02/11/2025,06:00,Iwaki FC,Fujieda MYFC,3,1
J2,02/11/2025,06:00,JEF United Chiba,Hokkaido Consadole Sapporo,5,2
J2,02/11/2025,06:00,Jubilo Iwata,V-Varen Nagasaki,1,0
J2,02/11/2025,06:00,Kataller Toyama,Ehime FC,1,1
J2,02/11/2025,06:00,RB Omiya Ardija,Blaublitz Akita,5,0
J2,02/11/2025,06:00,Roasso Kumamoto,Renofa Yamaguchi,0,1
J2,02/11/2025,06:00,Sagan Tosu,Tokushima Vortis,0,0
J2,02/11/2025,06:00,Ventforet Kofu,Mito Hollyhock,0,1
J2,02/11/2025,06:30,Oita Trinita,Montedio Yamagata,1,2
J2,03/08/2025,12:00,Roasso Kumamoto,Mito Hollyhock,2,1
J2,04/10/2025,07:00,Fujieda MYFC,Kataller Toyama,0,1
J2,04/10/2025,07:00,Hokkaido Consadole Sapporo,Montedio Yamagata,1,2
J2,04/10/2025,07:00,JEF United Chiba,V-Varen Nagasaki,0,2
J2,04/10/2025,08:00,Vegalta Sendai,RB Omiya Ardija,1,2
J2,04/10/2025,09:00,Ventforet Kofu,Jubilo Iwata,0,1
J2,05/07/2025,07:00,Hokkaido Consadole Sapporo,Renofa Yamaguchi,1,0
J2,05/07/2025,11:00,Blaublitz Akita,Mito Hollyhock,0,2
J2,05/07/2025,11:00,V-Varen Nagasaki,Oita Trinita,1,0
J2,05/07/2025,12:00,Imabari FC,Ventforet Kofu,2,4
J2,05/07/2025,12:00,JEF United Chiba,Sagan Tosu,0,2
J2,05/07/2025,12:00,RB Omiya Ardija,Iwaki FC,1,2
J2,05/07/2025,12:00,Tokushima Vortis,Fujieda MYFC,0,2
J2,05/07/2025,12:00,Vegalta Sendai,Kataller Toyama,0,1
J2,05/10/2025,07:00,Blaublitz Akita,Oita Trinita,0,0
J2,05/10/2025,07:00,Renofa Yamaguchi,Sagan Tosu,1,2
J2,05/10/2025,07:00,Tokushima Vortis,Imabari FC,1,0
J2,05/10/2025,08:00,Roasso Kumamoto,Iwaki FC,0,2
J2,05/10/2025,09:00,Ehime FC,Mito Hollyhock,1,3
J2,06/07/2025,11:00,Roasso Kumamoto,Jubilo Iwata,2,0
J2,06/07/2025,12:00,Ehime FC,Montedio Yamagata,1,3
J2,08/11/2025,06:00,Hokkaido Consadole Sapporo,Oita Trinita,3,1
J2,08/11/2025,06:30,Ehime FC,V-Varen Nagasaki,0,4
J2,09/08/2025,11:00,Blaublitz Akita,Fujieda MYFC,0,0
J2,09/08/2025,11:00,V-Varen Nagasaki,Hokkaido Consadole Sapporo,2,1
J2,09/08/2025,12:00,Imabari FC,Roasso Kumamoto,3,2
J2,09/08/2025,12:00,Oita Trinita,Kataller Toyama,2,2
J2,09/08/2025,12:00,RB Omiya Ardija,JEF United Chiba,0,1
J2,09/11/2025,05:00,Kataller Toyama,Sagan Tosu,3,1
J2,09/11/2025,05:00,Vegalta Sendai,Roasso Kumamoto,2,0
J2,09/11/2025,06:00,Blaublitz Akita,Iwaki FC,2,0
J2,09/11/2025,06:00,JEF United Chiba,Fujieda MYFC,1,1
J2,09/11/2025,06:00,Mito Hollyhock,RB Omiya Ardija,0,2
J2,09/11/2025,06:00,Montedio Yamagata,Imabari FC,2,1
J2,09/11/2025,06:00,Renofa Yamaguchi,Jubilo Iwata,1,2
J2,09/11/2025,06:00,Tokushima Vortis,Ventforet Kofu,4,1
J2,10/08/2025,11:00,Iwaki FC,Jubilo Iwata,3,1
J2,10/08/2025,12:00,Ehime FC,Sagan Tosu,0,1
J2,10/08/2025,12:00,Montedio Yamagata,Mito Hollyhock,1,2
J2,10/08/2025,12:00,Vegalta Sendai,Tokushima Vortis,0,2
J2,11/08/2025,12:00,Renofa Yamaguchi,Ventforet Kofu,0,1
J2,12/07/2025,11:00,Blaublitz Akita,Roasso Kumamoto,3,2
J2,12/07/2025,11:00,Iwaki FC,V-Varen Nagasaki,1,1
