Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
GRLN,29/08/2026,14:00,Werder Bremen II,HSC Hannover,1,1
GRLN,29/08/2026,16:00,Lübeck,SV Drochtersen/Assel,2,3
GRLN,29/08/2026,18:00,Kickers Emden,Hannover 96 II,1,1
GRLN,29/08/2026,18:00,Oldenburg,Eimsbütteler TV,7,3
GRLN,30/08/2026,14:00,Hamburger SV II,Eintracht Norderstedt,0,2
GRLN,30/08/2026,14:00,St. Pauli II,1. FC Phönix Lübeck,2,2
GRLN,30/08/2026,14:00,SV Todesfelde,SSV Jeddeloh,2,0
GRLN,30/08/2026,15:00,Bremer SV,Schöningen,2,2
GRLN,31/07/2026,19:00,Werder Bremen II,Oldenburg,0,3
GRLN,31/07/2026,19:30,SV Drochtersen/Assel,1. FC Phönix Lübeck,2,1
