Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
GRLN,01/03/2026,14:00,Bremer SV,SSV Jeddeloh,0,0
GRLN,01/03/2026,14:00,St. Pauli II,Blau-Weiss Lohne,1,1
GRLN,01/03/2026,14:00,Werder Bremen II,HSC Hannover,0,0
GRLN,01/04/2026,19:00,Eintracht Norderstedt,1. FC Phönix Lübeck,1,1
GRLN,01/08/2025,19:00,Meppen,Lübeck,3,1
GRLN,01/08/2025,19:30,SV Drochtersen/Assel,Kickers Emden,3,1
GRLN,01/10/2025,16:30,Bremer SV,SC Weiche Flensburg,2,2
GRLN,01/10/2025,18:30,Oldenburg,SV Drochtersen/Assel,3,4
GRLN,01/10/2025,19:00,Hamburger SV II,Eintracht Norderstedt,2,2
GRLN,01/10/2025,19:00,SSV Jeddeloh,Blau-Weiss Lohne,2,1
GRLN,01/10/2025,19:00,St. Pauli II,Kickers Emden,1,1
GRLN,01/10/2025,19:30,Meppen,HSC Hannover,6,0
GRLN,01/11/2025,13:30,SC Weiche Flensburg,Lübeck,2,2
GRLN,01/11/2025,14:00,1. FC Phönix Lübeck,Schöningen,2,0
GRLN,01/11/2025,14:00,Bremer SV,Hannover 96 II,2,1
GRLN,01/11/2025,18:00,Blau-Weiss Lohne,Hamburger SV II,0,1
GRLN,01/11/2025,18:00,Kickers Emden,Altonaer FC 93,5,1
GRLN,02/04/2026,17:00,Bremer SV,Kickers Emden,4,0
GRLN,02/04/2026,19:00,Altonaer FC 93,SSV Jeddeloh,2,7
GRLN,02/04/2026,19:30,Schöningen,Meppen,0,1
GRLN,02/05/2026,13:00,Hannover 96 II,Werder Bremen II,5,1
GRLN,02/05/2026,14:00,Meppen,Bremer SV,2,3
GRLN,02/05/2026,14:00,Schöningen,HSC Hannover,1,4
GRLN,02/05/2026,15:30,Altonaer FC 93,St. Pauli II,1,1
GRLN,02/05/2026,16:00,SSV Jeddeloh,Kickers Emden,3,4
GRLN,02/05/2026,18:00,Oldenburg,SC Weiche Flensburg,1,2
GRLN,02/08/2025,13:00,Hannover 96 II,Schöningen,3,0
GRLN,02/08/2025,14:00,1. FC Phönix Lübeck,Blau-Weiss Lohne,5,0
GRLN,02/08/2025,14:00,Werder Bremen II,SC Weiche Flensburg,1,5
GRLN,02/08/2025,16:00,SSV Jeddeloh,Altonaer FC 93,3,2
GRLN,02/10/2025,19:50,Altonaer FC 93,Schöningen,0,4
GRLN,02/11/2025,14:00,HSC Hannover,Eintracht Norderstedt,3,2
GRLN,02/11/2025,14:00,St. Pauli II,Meppen,1,1
GRLN,02/11/2025,14:00,Werder Bremen II,Oldenburg,1,1
GRLN,02/12/2025,18:30,St. Pauli II,Oldenburg,1,1
GRLN,03/05/2026,14:00,Eintracht Norderstedt,Blau-Weiss Lohne,2,1
GRLN,03/05/2026,14:00,Hamburger SV II,1. FC Phönix Lübeck,0,1
GRLN,03/08/2025,14:00,Eintracht Norderstedt,Oldenburg,1,3
GRLN,03/08/2025,15:00,Bremer SV,St. Pauli II,1,0
GRLN,04/10/2025,13:30,SC Weiche Flensburg,Meppen,5,3
GRLN,04/10/2025,18:00,Kickers Emden,Hamburger SV II,3,4
GRLN,05/04/2026,13:30,Schöningen,Hannover 96 II,3,1
GRLN,05/04/2026,14:00,Eintracht Norderstedt,Werder Bremen II,2,2
GRLN,05/09/2025,19:00,Kickers Emden,Hannover 96 II,0,0
GRLN,05/09/2025,19:00,Meppen,SSV Jeddeloh,4,0
GRLN,05/09/2025,19:00,SC Weiche Flensburg,Hamburger SV II,3,2
GRLN,05/10/2025,14:00,1. FC Phönix Lübeck,Lübeck,2,0
GRLN,05/10/2025,14:00,Blau-Weiss Lohne,Altonaer FC 93,1,1
