Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
FINY,01/04/2026,17:30,FC KTP,Haka,0,0
FINY,02/05/2026,15:00,JäPS,PK-35,1,0
FINY,02/05/2026,15:00,Klubi 04,SJK Akatemia,1,1
FINY,02/05/2026,15:00,MP,Haka,1,0
FINY,02/05/2026,17:00,KäPa,JIPPO,0,2
FINY,03/04/2026,18:00,PK-35,EIF,4,2
FINY,03/05/2026,15:00,EIF,FC KTP,5,2
FINY,03/07/2026,17:30,FC KTP,JIPPO,3,3
FINY,03/07/2026,17:30,JäPS,SJK Akatemia,1,0
FINY,04/07/2026,15:00,EIF,PK-35,0,3
FINY,04/09/2026,17:30,JIPPO,FC KTP,0,2
FINY,04/09/2026,18:00,PK-35,EIF,0,0
FINY,05/06/2026,17:30,Haka,JäPS,1,2
FINY,05/06/2026,18:00,KäPa,FC KTP,1,2
FINY,05/07/2026,17:30,MP,Haka,2,1
FINY,06/04/2026,15:00,JIPPO,JäPS,0,0
FINY,06/04/2026,15:00,Klubi 04,KäPa,1,2
FINY,06/04/2026,15:00,SJK Akatemia,MP,1,0
FINY,06/06/2026,15:00,EIF,MP,1,0
FINY,06/09/2026,17:00,SJK Akatemia,JäPS,2,3
FINY,06/09/2026,17:30,Haka,MP,0,2
FINY,07/05/2026,18:00,PK-35,MP,3,1
FINY,07/08/2026,17:00,Haka,JIPPO,3,0
FINY,07/08/2026,17:30,JäPS,MP,1,0
FINY,07/09/2026,18:00,Klubi 04,KäPa,2,2
FINY,08/05/2026,17:30,Haka,EIF,4,3
FINY,08/06/2026,17:30,FC KTP,Haka,0,2
FINY,08/08/2026,17:00,KäPa,EIF,0,1
FINY,08/08/2026,17:00,SJK Akatemia,PK-35,0,3
FINY,09/05/2026,14:00,JIPPO,Klubi 04,1,1
FINY,09/05/2026,16:00,FC KTP,KäPa,2,1
FINY,09/05/2026,17:00,SJK Akatemia,JäPS,0,2
FINY,09/06/2026,18:00,SJK Akatemia,JIPPO,0,0
FINY,09/08/2026,14:00,Klubi 04,FC KTP,0,1
FINY,10/04/2026,17:30,FC KTP,MP,1,0
FINY,10/04/2026,17:30,JäPS,Klubi 04,1,0
FINY,10/04/2026,18:00,KäPa,SJK Akatemia,2,2
FINY,10/07/2026,17:30,FC KTP,JäPS,4,1
FINY,10/07/2026,18:00,PK-35,KäPa,3,1
FINY,11/04/2026,17:00,PK-35,Haka,0,0
FINY,11/04/2026,17:30,EIF,JIPPO,1,2
FINY,11/07/2026,15:00,Haka,EIF,3,1
FINY,11/07/2026,15:00,SJK Akatemia,MP,1,1
FINY,11/07/2026,18:00,Klubi 04,JIPPO,0,2
FINY,11/09/2026,17:30,FC KTP,JäPS,3,0
FINY,11/09/2026,18:00,KäPa,PK-35,1,4
FINY,12/06/2026,17:30,FC KTP,EIF,5,1
FINY,12/06/2026,17:30,JäPS,PK-35,0,5
FINY,12/09/2026,14:00,EIF,Haka,2,2
FINY,12/09/2026,15:00,JIPPO,Klubi 04,3,1
FINY,12/09/2026,15:00,MP,SJK Akatemia,1,1
FINY,13/06/2026,15:00,JIPPO,KäPa,3,0
FINY,14/06/2026,17:30,MP,Klubi 04,2,2
FINY,14/08/2026,17:30,JäPS,Haka,1,2
FINY,15/06/2026,17:30,SJK Akatemia,Haka,0,2
FINY,15/07/2026,17:30,JIPPO,MP,3,1
FINY,15/08/2026,15:00,JIPPO,SJK Akatemia,0,1
FINY,15/08/2026,17:00,PK-35,Klubi 04,1,1
FINY,15/08/2026,19:00,FC KTP,KäPa,2,1
FINY,16/05/2026,15:00,JäPS,FC KTP,0,1
FINY,16/08/2026,16:00,MP,EIF,0,2
FINY,17/05/2026,15:00,EIF,SJK Akatemia,3,0
FINY,17/05/2026,17:00,KäPa,PK-35,0,0
FINY,17/05/2026,17:30,MP,JIPPO,1,3
FINY,17/07/2026,18:00,KäPa,SJK Akatemia,2,2
FINY,17/07/2026,18:00,Klubi 04,Haka,2,2
FINY,18/04/2026,15:00,JIPPO,FC KTP,0,0
FINY,18/05/2026,17:30,Haka,Klubi 04,1,1
FINY,18/07/2026,15:00,EIF,JäPS,0,1
FINY,18/07/2026,16:00,FC KTP,PK-35,0,1
FINY,18/09/2026,17:30,Haka,Klubi 04,2,0
FINY,18/09/2026,17:30,JäPS,EIF,1,0
FINY,19/04/2026,15:00,EIF,Klubi 04,2,1
FINY,19/04/2026,15:00,MP,KäPa,0,1
FINY,19/04/2026,17:00,SJK Akatemia,PK-35,0,1
FINY,19/09/2026,15:00,MP,JIPPO,1,0
FINY,19/09/2026,16:00,PK-35,FC KTP,0,3
FINY,19/09/2026,17:00,SJK Akatemia,KäPa,2,3
FINY,20/08/2026,17:00,KäPa,JIPPO,1,3
FINY,21/04/2026,17:30,Haka,JäPS,5,0
FINY,21/07/2026,18:00,KäPa,Klubi 04,0,2
FINY,21/08/2026,17:30,Haka,SJK Akatemia,2,0
FINY,21/08/2026,18:00,PK-35,JäPS,3,0
FINY,22/05/2026,17:30,JäPS,MP,0,2
FINY,22/05/2026,17:30,SJK Akatemia,Haka,0,1
FINY,22/08/2026,14:00,EIF,FC KTP,0,1
FINY,22/08/2026,18:00,Klubi 04,MP,4,3
FINY,23/05/2026,15:00,JIPPO,PK-35,0,1
FINY,23/05/2026,16:00,EIF,KäPa,1,0
FINY,23/05/2026,18:00,Klubi 04,FC KTP,0,1
FINY,24/04/2026,18:00,Klubi 04,MP,0,1
FINY,24/04/2026,18:00,PK-35,FC KTP,0,1
FINY,25/04/2026,15:00,JäPS,EIF,3,0
FINY,25/04/2026,15:00,JIPPO,SJK Akatemia,1,0
FINY,25/04/2026,17:00,Haka,KäPa,2,2
FINY,25/07/2026,14:00,Haka,KäPa,3,1
FINY,25/07/2026,15:00,MP,FC KTP,3,3
FINY,25/07/2026,15:00,JäPS,Klubi 04,2,0
FINY,25/07/2026,15:00,SJK Akatemia,EIF,0,0
FINY,25/07/2026,17:00,PK-35,JIPPO,1,1
FINY,26/06/2026,18:00,Klubi 04,SJK Akatemia,2,0
FINY,26/06/2026,18:00,PK-35,MP,2,1
FINY,27/05/2026,18:00,Klubi 04,PK-35,0,1
FINY,27/06/2026,15:00,Haka,FC KTP,0,2
FINY,27/06/2026,15:00,JIPPO,EIF,1,1
FINY,28/06/2026,15:00,KäPa,JäPS,3,1
FINY,28/08/2026,17:30,FC KTP,Haka,2,1
FINY,28/08/2026,17:30,JäPS,KäPa,0,0
FINY,29/05/2026,17:30,FC KTP,SJK Akatemia,1,0
FINY,29/05/2026,17:30,Haka,JIPPO,2,1
FINY,29/05/2026,18:00,KäPa,JäPS,2,1
FINY,29/07/2026,17:30,MP,KäPa,2,1
FINY,29/08/2026,15:00,MP,PK-35,0,3
FINY,29/08/2026,16:00,EIF,JIPPO,0,2
