Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
IRL0,01/08/2025,20:45,Bohemian FC,Drogheda United,0,1
IRL0,01/08/2025,20:45,Cork City,Galway United FC,1,0
IRL0,01/11/2025,17:30,Cork City,Derry City,0,1
IRL0,01/11/2025,17:30,Drogheda United,Bohemian FC,1,4
IRL0,01/11/2025,17:30,Shamrock Rovers,Sligo Rovers,1,2
IRL0,01/11/2025,17:30,Shelbourne,St. Patrick's Athletic,0,0
IRL0,01/11/2025,17:30,Waterford FC,Galway United FC,1,1
IRL0,02/08/2025,20:45,Sligo Rovers,Shelbourne,0,2
IRL0,03/08/2025,17:00,Waterford FC,St. Patrick's Athletic,0,2
IRL0,03/08/2025,20:00,Shamrock Rovers,Derry City,2,0
IRL0,04/07/2025,20:45,Derry City,Waterford FC,7,2
IRL0,04/07/2025,20:45,Drogheda United,Galway United FC,1,0
IRL0,04/07/2025,20:45,Shelbourne,Cork City,3,1
IRL0,04/07/2025,20:45,St. Patrick's Athletic,Bohemian FC,0,0
IRL0,05/07/2025,20:45,Sligo Rovers,Shamrock Rovers,2,2
IRL0,05/10/2025,17:00,Derry City,Sligo Rovers,1,0
IRL0,05/10/2025,17:00,Waterford FC,Drogheda United,2,0
IRL0,07/09/2025,18:00,Shelbourne,Galway United FC,1,0
IRL0,08/08/2025,20:45,Derry City,Cork City,0,0
IRL0,08/08/2025,20:45,Drogheda United,Waterford FC,0,0
IRL0,09/08/2025,18:00,Shelbourne,Bohemian FC,2,2
IRL0,10/08/2025,18:00,Galway United FC,Shamrock Rovers,0,0
IRL0,10/08/2025,19:00,St. Patrick's Athletic,Sligo Rovers,3,0
IRL0,10/10/2025,21:00,Shamrock Rovers,Shelbourne,0,1
IRL0,11/07/2025,20:45,Bohemian FC,Galway United FC,3,0
IRL0,11/07/2025,20:45,Waterford FC,Cork City,2,0
IRL0,12/07/2025,20:45,Sligo Rovers,Derry City,2,0
IRL0,12/09/2025,20:45,Bohemian FC,Derry City,3,4
IRL0,13/10/2025,20:45,Cork City,Shelbourne,1,2
IRL0,17/10/2025,20:45,Drogheda United,Cork City,1,0
IRL0,17/10/2025,20:45,Galway United FC,Bohemian FC,2,0
IRL0,17/10/2025,20:45,Shelbourne,Sligo Rovers,3,1
IRL0,17/10/2025,20:45,St. Patrick's Athletic,Shamrock Rovers,1,0
IRL0,17/10/2025,20:45,Waterford FC,Derry City,1,2
IRL0,19/09/2025,20:45,Bohemian FC,Waterford FC,2,1
IRL0,19/09/2025,20:45,Cork City,Shamrock Rovers,1,1
IRL0,19/09/2025,20:45,Derry City,Shelbourne,1,1
IRL0,19/09/2025,20:45,Sligo Rovers,Drogheda United,1,1
IRL0,19/09/2025,20:45,St. Patrick's Athletic,Galway United FC,1,1
IRL0,20/10/2025,20:45,Bohemian FC,St. Patrick's Athletic,0,0
IRL0,22/08/2025,20:45,Bohemian FC,Cork City,3,0
IRL0,22/08/2025,20:45,Drogheda United,St. Patrick's Athletic,0,1
IRL0,22/08/2025,20:45,Galway United FC,Derry City,1,2
IRL0,22/08/2025,20:45,Waterford FC,Sligo Rovers,1,2
IRL0,22/08/2025,21:00,Shamrock Rovers,Shelbourne,0,0
IRL0,22/09/2025,20:45,Drogheda United,Shelbourne,2,1
IRL0,22/09/2025,20:45,Galway United FC,Sligo Rovers,0,1
IRL0,22/09/2025,20:45,St. Patrick's Athletic,Cork City,4,0
IRL0,22/09/2025,20:45,Waterford FC,Shamrock Rovers,1,2
IRL0,24/10/2025,20:45,Galway United FC,Drogheda United,1,1
IRL0,24/10/2025,20:45,St. Patrick's Athletic,Waterford FC,1,1
IRL0,25/07/2025,20:45,Cork City,Sligo Rovers,2,3
IRL0,25/07/2025,20:45,Derry City,Bohemian FC,1,1
IRL0,25/07/2025,20:45,Galway United FC,Waterford FC,2,4
IRL0,25/10/2025,20:45,Sligo Rovers,Cork City,1,1
IRL0,26/09/2025,20:45,Drogheda United,Derry City,1,1
IRL0,26/09/2025,20:45,Galway United FC,Cork City,2,1
IRL0,26/09/2025,20:45,Shamrock Rovers,Bohemian FC,2,1
IRL0,26/09/2025,20:45,Shelbourne,Waterford FC,2,1
IRL0,26/10/2025,16:00,Derry City,Shamrock Rovers,2,1
IRL0,26/10/2025,17:00,Bohemian FC,Shelbourne,2,3
IRL0,27/09/2025,20:45,Sligo Rovers,St. Patrick's Athletic,1,0
IRL0,29/08/2025,20:45,Cork City,Waterford FC,2,0
IRL0,29/08/2025,20:45,Derry City,St. Patrick's Athletic,2,2
IRL0,29/10/2025,21:00,Shamrock Rovers,Galway United FC,1,0
IRL0,30/08/2025,20:45,Sligo Rovers,Bohemian FC,0,0
IRL0,31/08/2025,20:00,Shamrock Rovers,Drogheda United,2,1
