Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
SC0,01/08/2026,16:00,Falkirk,St. Mirren,0,2
SC0,01/08/2026,18:30,Aberdeen,Hearts,2,1
SC0,02/08/2026,15:00,St. Johnstone,Kilmarnock,4,3
SC0,02/08/2026,17:30,Hibernian,Motherwell,1,2
SC0,02/09/2026,20:45,Celtic,Aberdeen,3,0
SC0,02/09/2026,20:45,Dundee FC,St. Johnstone,1,1
SC0,02/09/2026,20:45,Kilmarnock,St. Mirren,0,1
SC0,02/09/2026,20:45,Motherwell,Dundee United,3,0
SC0,02/09/2026,21:00,Falkirk,Rangers,1,2
SC0,03/08/2026,20:30,Celtic,Dundee FC,1,0
SC0,03/09/2026,20:45,Hibernian,Hearts,1,3
SC0,05/09/2026,16:00,Aberdeen,Kilmarnock,0,0
SC0,05/09/2026,16:00,Dundee United,Falkirk,1,1
SC0,05/09/2026,16:00,Rangers,Motherwell,1,0
SC0,05/09/2026,21:00,St. Mirren,Celtic,1,2
SC0,06/09/2026,16:00,Hearts,Dundee FC,2,1
SC0,06/09/2026,16:00,St. Johnstone,Hibernian,2,1
SC0,08/08/2026,16:00,Dundee FC,Aberdeen,2,0
SC0,08/08/2026,16:00,St. Mirren,St. Johnstone,1,0
SC0,09/08/2026,14:30,Kilmarnock,Celtic,1,5
SC0,09/08/2026,16:00,Hearts,Dundee United,4,0
SC0,09/08/2026,16:00,Motherwell,Falkirk,0,0
SC0,09/08/2026,17:00,Rangers,Hibernian,1,2
SC0,09/09/2026,20:45,Rangers,St. Mirren,1,0
SC0,09/09/2026,21:00,St. Johnstone,Celtic,0,1
SC0,15/09/2026,20:45,Falkirk,Hearts,2,1
SC0,15/09/2026,20:45,Hibernian,Kilmarnock,0,1
SC0,15/09/2026,20:45,Motherwell,Aberdeen,0,4
SC0,19/09/2026,16:00,Dundee FC,Motherwell,2,1
SC0,19/09/2026,16:00,Hibernian,Aberdeen,1,1
SC0,19/09/2026,16:00,St. Johnstone,Falkirk,1,1
SC0,19/09/2026,16:00,St. Mirren,Dundee United,0,3
SC0,19/09/2026,18:45,Kilmarnock,Hearts,1,1
SC0,20/09/2026,13:00,Celtic,Rangers,0,1
SC0,22/08/2026,16:00,Rangers,St. Mirren,0,0
SC0,22/08/2026,16:00,St. Johnstone,Celtic,0,0
SC0,22/08/2026,18:45,Dundee United,Dundee FC,0,2
SC0,29/08/2026,16:00,Celtic,Falkirk,2,1
SC0,29/08/2026,16:00,Hearts,St. Johnstone,2,1
SC0,29/08/2026,16:00,Kilmarnock,Dundee United,0,4
SC0,30/08/2026,13:00,Aberdeen,Rangers,0,1
SC0,30/08/2026,16:00,Dundee FC,Hibernian,1,2
SC0,30/08/2026,16:00,St. Mirren,Motherwell,3,3
SC0,31/07/2026,21:00,Dundee United,Rangers,1,1
