Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
PRFEF2,04/09/2026,19:00,Villarreal B,Algeciras,2,1
PRFEF2,05/09/2026,12:00,Real Madrid Castilla,Juventud Torremolinos CF,2,0
PRFEF2,05/09/2026,18:15,Sant Andreu,CDA Águilas FC,2,0
PRFEF2,05/09/2026,18:45,Cartagena,Gimnastic,0,0
PRFEF2,05/09/2026,19:00,UD Ibiza,Rayo Majadahonda,2,1
PRFEF2,05/09/2026,21:00,Real Zaragoza,Antequera,1,0
PRFEF2,06/09/2026,11:30,Real Jaén,SD Huesca,2,2
PRFEF2,06/09/2026,18:15,Alcorcon,CE Europa,0,0
PRFEF2,06/09/2026,18:15,Hercules,Atletico Madrileno,0,2
PRFEF2,06/09/2026,18:15,Real Murcia,CD Teruel,4,0
PRFEF2,11/09/2026,21:15,Gimnastic,Algeciras,4,2
PRFEF2,12/09/2026,13:00,CDA Águilas FC,Real Madrid Castilla,1,0
PRFEF2,12/09/2026,16:30,Antequera,Alcorcon,1,1
PRFEF2,12/09/2026,16:30,CE Europa,Hercules,1,2
PRFEF2,12/09/2026,16:30,UD Ibiza,Sant Andreu,2,0
PRFEF2,12/09/2026,18:45,CD Teruel,Real Jaén,0,1
PRFEF2,12/09/2026,21:00,Rayo Majadahonda,Cartagena,1,1
PRFEF2,13/09/2026,12:00,SD Huesca,Villarreal B,0,3
PRFEF2,13/09/2026,16:00,Juventud Torremolinos CF,Real Zaragoza,3,4
PRFEF2,13/09/2026,20:30,Atletico Madrileno,Real Murcia,4,0
PRFEF2,19/09/2026,16:30,Rayo Majadahonda,CD Teruel,2,0
PRFEF2,19/09/2026,16:30,Real Murcia,CE Europa,2,1
PRFEF2,19/09/2026,18:45,Villarreal B,Antequera,2,2
PRFEF2,19/09/2026,21:00,Real Jaén,UD Ibiza,2,1
PRFEF2,19/09/2026,21:00,SD Huesca,Atletico Madrileno,0,0
PRFEF2,20/09/2026,12:00,Alcorcon,Gimnastic,3,0
PRFEF2,20/09/2026,16:00,Algeciras,CDA Águilas FC,1,1
PRFEF2,20/09/2026,20:30,Hercules,Juventud Torremolinos CF,1,0
PRFEF2,20/09/2026,20:30,Real Zaragoza,Cartagena,1,0
PRFEF2,23/09/2026,21:00,Sant Andreu,Real Madrid Castilla,1,1
PRFEF2,29/08/2026,19:15,Algeciras,Cartagena,1,3
PRFEF2,29/08/2026,19:15,Rayo Majadahonda,Villarreal B,1,2
PRFEF2,29/08/2026,19:15,SD Huesca,Sant Andreu,1,0
PRFEF2,29/08/2026,21:30,Hercules,Real Murcia,1,2
PRFEF2,30/08/2026,19:15,Antequera,UD Ibiza,3,2
PRFEF2,30/08/2026,19:15,Atletico Madrileno,Juventud Torremolinos CF,2,2
PRFEF2,30/08/2026,19:15,CDA Águilas FC,Alcorcon,2,2
PRFEF2,30/08/2026,19:15,CE Europa,Real Jaén,0,3
PRFEF2,30/08/2026,21:30,Gimnastic,Real Zaragoza,2,0
PRFEF2,31/08/2026,21:15,CD Teruel,Real Madrid Castilla,0,0
